,Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,predicted
71983,71983,Italy,"aromas dark-skinned berry , blue flower whiff chewing tobacco combine straightforward red . bright , easygoing palate shows wild cherry , raspberry note star anise alongside supple tannins . drink soon .",,87,19.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Tenuta di Lilliano 2013  Chianti Classico,Red Blend,Tenuta di Lilliano,1
72006,72006,Italy,"violet , plum , leather baking spice aromas merge easygoing red . no-fuss palate offers black cherry , star anise hint clove alongside polished rather fleeting tannins . drink soon .",Barone Neri del Nero,87,21.0,Tuscany,Chianti Superiore,,Kerin O’Keefe,@kerinokeefe,Castel Pietraio 2009 Barone Neri del Nero  (Chianti Superiore),Red Blend,Castel Pietraio,1
72135,72135,Italy,"dark berry , pressed violet , toast whiff espresso lead nose savory , easy-drinking red . ripe , round palate delivers juicy wild cherry , black raspberry , clove mocha . 's already extremely accessible , supple tannins .",RS,90,15.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Badia a Coltibuono 2012 RS  (Chianti Classico),Sangiovese,Badia a Coltibuono,1
72138,72138,Italy,"entirely sangiovese , earthy aromas underbrush , baked earth , black-skinned berry whiff menthol . palate delivers black cherry , clove , white pepper , grilled herb tobacco alongside chewy tannins .",Riserva,90,30.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Carobbio 2011 Riserva  (Chianti Classico),Sangiovese,Carobbio,1
72139,72139,Italy,"aromas wild cherry , raspberry , rose , grilled herb balsamic note follow firm palate along fresh mint orange zest . fine-grained tannins fresh acidity support juicy flavors .",Capotondo,90,20.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castelvecchi 2012 Capotondo  (Chianti Classico),Red Blend,Castelvecchi,1
72146,72146,Italy,"aromas iris , plum woodland berry unfold glass . savory palate elegantly structured displays juicy red cherry , red currant , anise seed black pepper alongside supple tannins . drink 2018 .",,90,40.0,Tuscany,Chianti Colli Fiorentini,,Kerin O’Keefe,@kerinokeefe,Le Torri di Campiglioni 2012  Chianti Colli Fiorentini,Red Blend,Le Torri di Campiglioni,1
72148,72148,Italy,"sangiovese 15 % merlot , aromas recall red currant , cedar rose petal . savory palate doles wild cherry , white pepper , cinnamon aniseed alongside polished tannins .",Gherardino Riserva,90,25.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Vignamaggio 2012 Gherardino Riserva  (Chianti Classico),Red Blend,Vignamaggio,1
72304,72304,Italy,"underbrush , steeped prune , blue flower , exotic spice vanilla aromas come together impressive , robust red . round chewy palate delivers raisin , blackberry extract , tobacco , clove licorice . firm velvety tannins provide support . drink 2023 .",Ambrosan,92,99.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Nicolis 2008 Ambrosan  (Amarone della Valpolicella Classico),Red Blend,Nicolis,1
73117,73117,Italy,"fresh fragrant , offers aromas rose violet whiff woodland berry . elegant palate delivers bright red cherry , crushed strawberry , clove peppercorn alongside polished tannins fresh acidity . drink 2020 .",Gran Selezione,90,65.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Lornano 2010 Gran Selezione  (Chianti Classico),Red Blend,Lornano,1
73302,73302,Italy,"aromas scorched earth , leather , mature black touch graphite lead nose full-bodied , straightforward . solid palate offers plum dried black cherry alongside astringent tannins give clipped finish .",Terre di Cariano Riserva,87,40.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Cecilia Beretta 2009 Terre di Cariano Riserva  (Amarone della Valpolicella Classico),Red Blend,Cecilia Beretta,1
73845,73845,Italy,"aromas red berry , savory herb balsamic note lead nose . ripe palate delivers black cherry , crushed plum , sage licorice . soft acidity fine-grained tannins provide framework . drink 2016 .",Meme Riserva,87,19.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,Fattoria di Petrognano 2011 Meme Riserva  (Chianti),Red Blend,Fattoria di Petrognano,1
73847,73847,Italy,"sangiovese , merlot cabernet aged barriques , aromas recall perfumed berry , wild violet balsamic note . dense , ripe palate doles ripe black plum , crushed wild cherry , toast roasted coffee bean alongside soft acidity chewy tannins . drink 2016 .",Riserva,87,20.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,Fattoria Petriolo 2011 Riserva  (Chianti),Red Blend,Fattoria Petriolo,1
74198,74198,Italy,"blue flower , red berry , mocha whiff chopped herb aromas meld together vibrant red . fresh , round palate offers sour cherry , chocolate , coffee hint star anise . fine-grained tannins bright acidity provide lithe framework .",Fonte alla Selva Gran Selezione,89,,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Banfi 2013 Fonte alla Selva Gran Selezione  (Chianti Classico),Red Blend,Banfi,1
74209,74209,Italy,"moist soil , menthol , new leather dark berry aromas take center stage . bright , juicy palate offers morello cherry , black raspberry , licorice chopped herb accompanied fine-grained tannins lend structure .",Bandini Villa Pomona,89,21.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Eredi Enzo Raspi 2013 Bandini Villa Pomona  (Chianti Classico),Sangiovese,Eredi Enzo Raspi,1
74216,74216,Italy,"alluring scents fragrant blue flower , rose , chopped mint , sunbaked earth red berry mingle glass . aromas carry medium-bodied palate , along mature black cherry hint brown spice . close-grained tannins leave firm finish .",Riserva,89,45.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Vecchie Terre di Montefili 2011 Riserva  (Chianti Classico),Red Blend,Vecchie Terre di Montefili,1
74220,74220,Italy,"ripe black-skinned berry , menthol , new leather whiff iris lead nose . vibrant , juicy palate offers wild cherry , black raspberry , star anise mediterranean herb fine-grained tannins provide elegant , youthfully austere framework . drink 2017–2022 .",Montornello Riserva,89,25.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Bibbiano 2013 Montornello Riserva  (Chianti Classico),Sangiovese,Bibbiano,1
74458,74458,Italy,"forest floor , tilled soil , ripe berry balsamic note menthol slowly unfold smooth , savory . dense , chewy palate doles fleshy black cherry , mocha , anise vanilla alongside polished tannins fresh acidity . 's smooth , easy drinking delicious . drink 2017 2022 .",Il Chiorba Riserva,91,36.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Lecci e Brocchi 2012 Il Chiorba Riserva  (Chianti Classico),Red Blend,Lecci e Brocchi,1
74464,74464,Italy,"smooth juicy , aromas wild berry , blue flower whiff grilled herb . soft , succulent palate doles black cherry , chopped mint , cinnamon hint mocha alongside dusty tannins bright acidity . 's rather straightforward delicious .",Le Corti,91,25.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Principe Corsini 2013 Le Corti  (Chianti Classico),Red Blend,Principe Corsini,1
74473,74473,Italy,"underbrush , moist soil , menthol woodland berry aromas unfold glass . structured palate offers ripe black cherry , raspberry , licorice hint mocha alongside fine-grained tannins bright acidity .",Baruffo,91,22.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Cantalici L'Antica Fornace di Ridolfo 2013 Baruffo  (Chianti Classico),Sangiovese,Cantalici L'Antica Fornace di Ridolfo,1
74474,74474,Italy,"vibrant , polished red potpourri red berry , floral spice aromas . bright , juicy palate doles succulent red cherry , raspberry , anise cinnamon lithe tannins lively acidity provide balance smooth , easy-drinking texture .",Il Poggiale Riserva,91,40.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castellare di Castellina 2013 Il Poggiale Riserva  (Chianti Classico),Red Blend,Castellare di Castellina,1
74480,74480,Italy,"wild berry , iris , tilled soil new leather whiff asian spice unfold radiant red . palate elegant structure balance , offering black cherry , chopped mint star anise framed firm , fine-grained tannins bright acidity . drink 2018–2023 .",Bandini Villa Pomona Riserva,91,25.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Eredi Enzo Raspi 2013 Bandini Villa Pomona Riserva  (Chianti Classico),Sangiovese,Eredi Enzo Raspi,1
74947,74947,Italy,"aromas forest floor , game ripe berry come together nose . earthy palate delivers dried black cherry , clove , smoke , baked plum aniseed alongside chewy tannins . drink 2016 .",Single Estate,88,15.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Cafaggio 2012 Single Estate  (Chianti Classico),Sangiovese,Cafaggio,1
74949,74949,Italy,"savory approachable , earthy aromas tilled soil , ripe plum , dark berry whiff game . straightforward palate delivers juicy black cherry , blackberry , clove white pepper alongside polished tannins .",,88,19.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Carpineto 2013  Chianti Classico,Red Blend,Carpineto,1
74962,74962,Italy,"ripe blackberry , blueberry , violet cooking spice aromas come together sangiovese small amount merlot cabernet sauvignon . palate offers juicy black cherry , plum steeped spirits , white pepper clove firm , chewy tannins hold together . drink 2018 .",,88,22.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Le Fonti 2012  Chianti Classico,Red Blend,Le Fonti,1
74966,74966,Italy,"aromas pressed blue flowers , ripe plum , dark berry , anise , coffee nutmeg lead nose . lively palate delivers juicy black morello cherry , milk chocolate , orange zest hint baking spice alongside bright acidity supple tannins . drunk young enjoy .",,88,13.0,Tuscany,Chianti Montalbano,,Kerin O’Keefe,@kerinokeefe,Tenuta Pierazzuoli 2013  Chianti Montalbano,Sangiovese,Tenuta Pierazzuoli,1
74967,74967,Italy,"aromas red berry , tilled earth forest floor set tone bright , friendly red . juicy palate doles wild cherry , crushed raspberry savory herb framed firm acidity fine-grained tannins . 's much complexity delicious .",,88,30.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,Tenuta San Vito 2013  Chianti,Sangiovese,Tenuta San Vito,1
75045,75045,Italy,"baking spice , perfumed berry crushed floral scents mingle together bright red . straightforward palate offers black cherry , white pepper clove accompanied zesty acidity fine-grained tannins . drink 2018 .",,88,25.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Setriolo 2013  Chianti Classico,Red Blend,Setriolo,1
75047,75047,Italy,"sangiovese , canaiolo cabernet sauvignon , aromas suggesting mature dark-skinned , toast , sunbaked earth cooking spice . polished , straightforward palate , hints clove , orange peel anise back core dried black cherry close-grained tannins provide framework . drink 2018 .",,88,20.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Tenuta Cappellina 2012  Chianti Classico,Red Blend,Tenuta Cappellina,1
75051,75051,Italy,"aromas mature plum , vanilla , menthol touch exotic spice unfold glass . soft , fruity palate doles fleshy black cherry , crushed raspberry note baking spice framed polished , fine-grained tannins . enjoy 2018 .",Riserva,88,,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Casa Emma 2012 Riserva  (Chianti Classico),Red Blend,Casa Emma,1
75053,75053,Italy,"aromas sunbaked earth , mature berry , hint grilled herb . ripe palate delivers dried black cherry , licorice hint coffee fine-grained tannins give firm finish .",Riserva,88,15.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello di Gabbiano 2012 Riserva  (Chianti Classico),Red Blend,Castello di Gabbiano,1
76288,76288,Italy,"rich round , boasts aromas mature dark-skinned , mocha hint baking spice . smooth , polished tannins support juicy flavors black cherry , fleshy plum , cinnamon , vanilla hint chopped herb chocolate note closes finish . make fine drinking next years . enjoy 2020 .",Sei Gran Selezione,92,45.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Querceto di Castellina 2011 Sei Gran Selezione  (Chianti Classico),Red Blend,Querceto di Castellina,1
76417,76417,Italy,"aromas ripe raspberry jam , plum , menthol baking spice lead nose bold red . dense palate delivers raisin , dried black cherry licorice alongside assertive , close-grained tannins grip finish .",Le Bessole,90,40.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Accordini Igino 2011 Le Bessole  (Amarone della Valpolicella Classico),Red Blend,Accordini Igino,1
76426,76426,Italy,"forest floor , resin , exotic spice , steeped plum balsamic note lead way robust red . firmly structured palate offers raisin , dried cherry , licorice coffee framed tightly wound , close-grained tannins .",Riserva,90,60.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Corteforte 2008 Riserva  (Amarone della Valpolicella Classico),Red Blend,Corteforte,1
77102,77102,Italy,"entirely sangiovese , linear red inviting aromas pressed violet , iris , dark-skinned berry whiff cake spice . taut elegant palate offers succulent wild cherry , cranberry , white pepper chopped herb set firm refined tannins fresh acidity . drink 2018–2023 .",Panzano Gran Selezione,92,50.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castelli del Grevepesa 2012 Panzano Gran Selezione  (Chianti Classico),Sangiovese,Castelli del Grevepesa,1
77824,77824,Italy,"underbrush , mature black-skinned , worn leather scorched earth aromas lead way . firm , chewy palate offers mature plum , juicy morello cherry , clove , anise tobacco framed tightly wound tannins . drink 2019–2028 .",Millennium Gran Selezione,91,45.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Losi Querciavalle 2011 Millennium Gran Selezione  (Chianti Classico),Red Blend,Losi Querciavalle,1
77905,77905,Italy,"offers subdued aromas scorched earth , toast , grilled herb mature black-skinned . lean palate shows raw sour cherry , orange rind hint baking spice alongside grainy , fleeting tannins leave astringent finish .",Gàudio Riserva,85,20.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Carus Vini 2012 Gàudio Riserva  (Chianti Classico),Red Blend,Carus Vini,1
78201,78201,Italy,"aromas french oak , toast , menthol , exotic spice black-skinned unfold . ripe , savory palate offers fleshy black cherry , vanilla , licorice coffee framed firm velvety tannins lend structure . drink 2017–2022 .",Riserva,90,36.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Lornano 2012 Riserva  (Chianti Classico),Sangiovese,Lornano,1
78754,78754,Italy,"dark berry , purple iris whiff cake spice float glass . palate offers black cherry , blackberry , clove cinnamon alongside round , smooth tannins . 's already extremely accessible provide easy-drinking pleasure next years . drink 2018 .",Riserva,88,35.0,Tuscany,Chianti Rufina,,Kerin O’Keefe,@kerinokeefe,Colognole 2009 Riserva  (Chianti Rufina),Sangiovese,Colognole,1
78756,78756,Italy,"aromas woodland berry , violet , underbrush hint tilled earth lead nose . savory palate doles fleshy black cherry , crushed raspberry , spice tobacco note . firm polished tannins support juicy flavors .",,88,16.0,Tuscany,Chianti Colli Senesi,,Kerin O’Keefe,@kerinokeefe,Farnetella 2012  Chianti Colli Senesi,Red Blend,Farnetella,1
78757,78757,Italy,"medium-bodied red aromas red berry , tilled earth , underbrush dried herb . firm palate doles black cherry , plum , licorice crushed mint alongside modest acidity fine-grained tannins . drink 2017 .",Tenuta Il Monte,88,18.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,Fattorie Parri 2012 Tenuta Il Monte  (Chianti),Red Blend,Fattorie Parri,1
78759,78759,Italy,"vibrant aromas recall tilled soil , iris , strawberry earthy note porcini mushroom . racy palate offers underripe wild cherry , grilled herb hint baking spice smooth tannins bright acidity provide easy-drinking framework .",Villa di Vetrice,88,19.0,Tuscany,Chianti Rufina,,Kerin O’Keefe,@kerinokeefe,Grati 2013 Villa di Vetrice  (Chianti Rufina),Red Blend,Grati,1
78766,78766,Italy,"aromas toast , coconut ripe black-skinned lead nose . soft , one-dimensional palate doles fleshy black cherry , vanilla mocha alongside round rather drying tannins .",La Torretta,87,23.0,Tuscany,Chianti Colli Fiorentini,,Kerin O’Keefe,@kerinokeefe,La Querce 2012 La Torretta  (Chianti Colli Fiorentini),Red Blend,La Querce,1
79321,79321,Italy,"'s vibrant pretty aromas blue flower , rose berry . savory palate doles juicy red cherry , mint , thyme clove alongside fresh acidity supple tannins . finishes succulent note . drink 2018 .",,89,28.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Riecine 2012  Chianti Classico,Sangiovese,Riecine,1
79928,79928,Italy,"underbrush , grilled herb , roasted coffee bean dark-skinned berry aromas unfold glass . elegantly structured palate delivers red cherry , raspberry , sage , anise clove framed bright acidity fine-grained tannins . drink 2020 .",Ser Lapo Riserva,91,30.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello di Fonterutoli 2013 Ser Lapo Riserva  (Chianti Classico),Red Blend,Castello di Fonterutoli,1
79929,79929,Italy,"underbrush , tilled earth , leather , ripe berry whiff baking spice aromas meld together fragrant . savory , refined palate offers juicy wild cherry , crushed raspberry , licorice tobacco note framed firm , polished tannins . drink 2020 .",Riserva,91,28.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello di Radda 2012 Riserva  (Chianti Classico),Sangiovese,Castello di Radda,1
79930,79930,Italy,"subdued aromas menthol , cassis , clove sunbaked earth slowly unfold glass . round , juicy palate offers mature black cherry , spiced blackberry , mocha grilled herb alongside dusty tannins . drink 2018–2024 .",La Prima Gran Selezione,91,50.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello Vicchiomaggio 2012 La Prima Gran Selezione  (Chianti Classico),Red Blend,Castello Vicchiomaggio,1
79945,79945,Italy,"fragrant blue flower , plum whiff mocha slowly emanate glass . taut , savory palate presents morello cherry , black raspberry , licorice clove , polished tannins fresh acidity provide balance structure . drink 2022 .",Riserva,90,40.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello di Verrazzano 2012 Riserva  (Chianti Classico),Red Blend,Castello di Verrazzano,1
80564,80564,Italy,"easygoing red delicate aromas violet red berry . fresh , easy-drinking palate offers juicy wild cherry light note white pepper alongside pliant tannins bright acidity . 's sheer drinking pleasure enjoy soon .",,87,19.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Casa Sola 2013  Chianti Classico,Red Blend,Casa Sola,1
80583,80583,Italy,"even though nose still offers aromas french oak , scorched earth , dried berry menthol , seen better days . lean , bracing palate shows firm acidity , assertive , fine-grained tannins hint spice almost completely dried .",Ser Lapo Riserva,87,40.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Mazzei 2009 Ser Lapo Riserva  (Chianti Classico),Red Blend,Mazzei,1
81187,81187,Italy,"steeped prune , vanilla , resin , exotic spice crushed blue flower aromas lead way concentrated . rich , dense palate delivers blackberry jam , raisin , licorice mocha firm , glossy tannins provide structure .",,91,55.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Le Ragose 2007  Amarone della Valpolicella Classico,Red Blend,Le Ragose,1
81202,81202,Italy,"baked plum , exotic spice chocolate aromas almost jump glass . brawny palate doles prune , blackberry jam , licorice tobacco alongside round , velvety tannins . raisin note backs finish .",Proemio,91,70.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Santi 2010 Proemio  (Amarone della Valpolicella Classico),Red Blend,Santi,1
81707,81707,Italy,"floral aromas violet , iris whiff sunbaked earth . straightforward palate offers wild black cherry hint dark spice alongside polished tannins . enjoy 2018 .",,87,20.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Carpineto 2015  Chianti Classico,Red Blend,Carpineto,1
81723,81723,Italy,"blue flower , iris , used leather woodland berry aromas float glass . easygoing palate offers red cherry , white pepper hint anise accompanied soft relaxed tannins . drink 2017 .",Casalino Riserva,87,15.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Bonacchi 2013 Casalino Riserva  (Chianti Classico),Sangiovese,Bonacchi,1
81726,81726,Italy,"straightforward informal red offers aromas dark berry moist soil . soft palate displays raspberry jam hint dark spice . 's easy drinking , supple tannins .",Bello Stento,87,16.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Triacca 2014 Bello Stento  (Chianti Classico),Red Blend,Triacca,1
81796,81796,Italy,"aromas red berry crushed blue flower open easy-drinking red . bright , vertical palate offers sour cherry hint cooking spice alongside vibrant acidity sleek tannins .",,87,16.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,Castello Montauto 2013  Chianti,Red Blend,Castello Montauto,1
81896,81896,Italy,"bright , lively sangiovese , classic varietal aromas blue flower , red berries , spice whiff leather . palate delivers ripe red cherry accented hints white pepper , clove cinnamon alongside firm fine tannins fresh acidity .",,89,22.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Il Molino di Grace 2010  Chianti Classico,Sangiovese,Il Molino di Grace,1
82074,82074,Italy,"black plum cut grass aromas lead nose simple , easy-drinking red . palate offers red cherry , touch nutmeg relaxed tannins .",,86,33.0,Tuscany,Chianti Colli Senesi,,Kerin O’Keefe,@kerinokeefe,Scaranto 2015  Chianti Colli Senesi,Red Blend,Scaranto,1
82098,82098,Italy,"easy-drinking chianti subtle red-skinned leather aromas . tannins rather evolved young , simple , drink soon capture red cherry raspberry .",,85,11.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,Giulio Straccali 2015  Chianti,Red Blend,Giulio Straccali,1
82175,82175,Italy,"fresh fragrant , offers aromas rose violet whiff woodland berry . elegant palate delivers bright red cherry , crushed strawberry , clove peppercorn alongside polished tannins fresh acidity . drink 2020 .",Gran Selezione,90,65.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Lornano 2010 Gran Selezione  (Chianti Classico),Red Blend,Lornano,1
82587,82587,Italy,"aromas dark-skinned berry , blue flower , cooking spice oak . bright palate offers dried cherry , licorice coffee framed rounded tannins firm acidity .",Tenuta Sant'Alfonso,88,26.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Rocca delle Macìe 2014 Tenuta Sant'Alfonso  (Chianti Classico),Sangiovese,Rocca delle Macìe,1
82588,82588,Italy,"90 % sangiovese , 5 % cabernet sauvignon 5 % merlot , earthy aromas truffle , scorched earth , violet touch dark spice . palate offers dried black cherry ground pepper alongside fine-grained tannins . also shows heat vintage , drink soon .",Squarcialupi Riserva,88,39.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,La Castellina 2011 Squarcialupi Riserva  (Chianti Classico),Red Blend,La Castellina,1
85242,85242,Italy,"aromas brandied cherry , crushed violet black pepper whiff exotic spice lead way . round palate doles dried plum , raisin , nutmeg , vanilla confectionary note alongside velvety tannins . drink 2016–2021 .",,90,60.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Ca' Rugate 2011  Amarone della Valpolicella,Red Blend,Ca' Rugate,1
85288,85288,Italy,"aromas raisin , purple flower , stewed plum , asian spice hint resin lead nose dense red . big monolithic palate doles mature black plum , raisin , blackberry extract licorice alongside velvety tannins . confectionery note closes finish .",Gaso,90,64.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,San Rustico 2010 Gaso  (Amarone della Valpolicella Classico),Red Blend,San Rustico,1
85291,85291,Italy,"aromas mature black currant dark baking spice . full-bodied palate offers mature black cherry , ripe blackberry , licorice pipe tobacco alongside backbone firm , fine-grained tannins . drink 2017 2022 .",Famiglia Pasqua,90,40.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Pasqua 2012 Famiglia Pasqua  (Amarone della Valpolicella),Red Blend,Pasqua,1
85299,85299,Italy,"pipe tobacco , exotic spice , mature black-skinned berry aromas balsamic note slowly emerge brawny red . powerfully built palate delivers raisin , dried morello cherry , licorice , espresso clove alongside bracing , close-grained tannins grip finish .",Lilium Est Riserva,90,,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Tenuta Sant'Antonio 2007 Lilium Est Riserva  (Amarone della Valpolicella),Red Blend,Tenuta Sant'Antonio,1
85476,85476,Italy,"'ll find aromas french oak , blackberry , exotic spice , menthol whiff crushed violet glossy red . palate shows structure finesse , offering juicy black cherry , vanilla , licorice mocha framed fine-grained tannins . drink 2020 .",Gran Selezione,92,60.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello di Fonterutoli 2012 Gran Selezione  (Chianti Classico),Red Blend,Castello di Fonterutoli,1
88397,88397,Italy,"rose , violet , charred earth plummy aromas emerge glass . soft , straightforward palate offers dried black cherry , prune , mint mocha alongside round tannins . enjoy 2016 .",,87,20.0,Tuscany,Chianti Colli Senesi,,Kerin O’Keefe,@kerinokeefe,Guidi 1929 2011  Chianti Colli Senesi,Sangiovese,Guidi 1929,1
88410,88410,Italy,"organic grapes , charming young red delightful fragrance blue flowers woodland berries . zesty palate doles crunchy red berry hint white pepper accompanied lively acidity .",,87,12.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,Salcheto 2013  Chianti,Red Blend,Salcheto,1
88411,88411,Italy,"organically farmed , aromas brown spices , tilled earth black-skinned . vibrant , medium-bodied palate offers blackberry , dried cherry , licorice orange zest alongside zesty acidity round tannins .",,87,14.0,Tuscany,Chianti Colli Pisani,,Kerin O’Keefe,@kerinokeefe,Sangervasio 2013  Chianti Colli Pisani,Sangiovese,Sangervasio,1
88413,88413,Italy,"subdued aromas wild berry forest floor lead nose easygoing red . vibrant palate delivers crunchy red cherry , tart red currant hint mint alongside zesty acidity fine-grained tannins .",1265,87,12.0,Tuscany,Chianti Colli Fiorentini,,Kerin O’Keefe,@kerinokeefe,Uggiano 2013 1265  (Chianti Colli Fiorentini),Red Blend,Uggiano,1
88678,88678,Italy,"full-bodied loaded finesse , aromas ripe dark-skinned , exotic spice , toast whiff new oak . firm palate delivers ripe black cherry , crushed plum , clove ground pepper alongside fine-grained tannins . drink 2017–2024 .",Rancia Riserva,94,53.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Felsina 2012 Rancia Riserva  (Chianti Classico),Sangiovese,Felsina,1
88691,88691,Italy,"entirely sangiovese , offers lovely aromas iris , fresh violet , perfumed berry whiff sweet baking spice . elegantly structured palate doles juicy black cherry , crushed raspberry , mocha , white pepper cinnamon firm , velvety tannins offer support . closes tobacco note . 's already delicious hold complexity . drink 2016–2021 .",Lamole Gran Selezione,94,60.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castelli del Grevepesa 2011 Lamole Gran Selezione  (Chianti Classico),Sangiovese,Castelli del Grevepesa,1
88695,88695,Italy,"entirely sangiovese , offers aromas forest floor , tilled soil , violet , woodland berry whiff leather . structured elegant palate doles juicy black cherry , licorice , tobacco ground pepper alongside velvety tannins . 's already delicious hold complexity . drink 2016–2026 .",Panzano Gran Selezione,94,45.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castelli del Grevepesa 2011 Panzano Gran Selezione  (Chianti Classico),Sangiovese,Castelli del Grevepesa,1
88942,88942,Italy,"wild cherry , rose , spice chopped sage aromas come together round , savory . juicy palate offers fleshy black cherry , raspberry , star anise coffee note set framework polished tannins . drink 2018 .",Riserva,90,22.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Luiano 2012 Riserva  (Chianti Classico),Sangiovese,Luiano,1
88943,88943,Italy,"85 % sangiovese , 10 % colorino 5 % canaiolo , offers pretty aromas pressed rose , violet , berry , menthol whiff ground cooking spice . linear palate offers mature black cherry , orange zest , clove , white pepper , licorice hint pipe tobacco alongside firm , fine-grained tannins .",,90,20.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Villa Mangiacane 2011  Chianti Classico,Red Blend,Villa Mangiacane,1
89224,89224,Italy,"bright fragrant , scents wild berry , rose violet . vibrant palate delivers tart cherry , blood orange , anise chopped herb alongside supple tannins zesty acidity . 's complexity 's easy drinking thoroughly enjoyable .",,88,20.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Bibbiano 2013  Chianti Classico,Red Blend,Bibbiano,1
