,Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,predicted
74993,74993,France,"firm stalky , intense black currant fruitiness . dry tannic core balanced fresh fruits acidity . 's almost fruity moment needs soften , wait 2016 .",,88,12.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château La Mothe du Barry 2012  Bordeaux Supérieur,Bordeaux-style Red Blend,Château La Mothe du Barry,4
75148,75148,France,"dry strongly dominated tannins . structured , firm hard-edged . without fresh acidity end , would tough proposition .",,84,15.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Saint-Urbain 2011  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château Saint-Urbain,4
75171,75171,France,"much food , strong tannic element well red-plum flavors . rich , dry full bodied showing touch pepper end .",,86,12.0,Bordeaux,Bordeaux Clairet,,Roger Voss,@vossroger,Château de Marsan 2015 Red (Bordeaux Clairet),Bordeaux-style Red Blend,Château de Marsan,4
75172,75172,France,"heavily merlot dominated , hence high alcohol . effect , though , fruity crisp edge black currant juice . young , spicy wood aging finishes stalky aftertaste .",,86,12.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château du Bois Chantant 2014  Bordeaux Supérieur,Bordeaux-style Red Blend,Château du Bois Chantant,4
75191,75191,France,bonhur family perfumed although seems lack definition . still coming through—this potential crisp apples citrus flavors develops . wait late 2016 .,Château Merlet,86,10.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Vignobles Bonhur 2015 Château Merlet  (Bordeaux Blanc),Bordeaux-style White Blend,Vignobles Bonhur,4
75195,75195,France,"firm , tannic character fruity . strawberries matched dry structure give plenty really needs go food .",,85,20.0,Bordeaux,Bordeaux Clairet,,Roger Voss,@vossroger,Les Fontenilles 2015 Red (Bordeaux Clairet),Bordeaux-style Red Blend,Les Fontenilles,4
75221,75221,France,"fully ripe , perhaps ripe . rich strawberry flavor , shows fruitiness structure . 's quite juicy style , could show balance year .",,87,13.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Saint-Germain 2011  Bordeaux,Bordeaux-style Red Blend,Château Saint-Germain,4
75784,75784,France,"light fruity , red tannic edge , bright acidity gives definition . ready drink .",,85,24.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,Joseph Faiveley 2010  Bourgogne,Pinot Noir,Joseph Faiveley,4
75982,75982,France,"question richness structure powerful . 2010 vintage brought every bordeaux . shows rich blackberry fruits , dense tannins general ripeness . wait late 2015 drink .",,89,28.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Les Gravières de la Brandille 2010  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Les Gravières de la Brandille,4
75983,75983,France,"alcohol high powerful , managed retain linear , structured character . result concentrated also acidity juicy blackberry character . need age , n't drink 2016 .",,89,18.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Mirambeau Papin 2010  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Mirambeau Papin,4
76111,76111,France,"château du cros began life 12th century , commanding superb military vantage point garonne river . surrounding vineyards produced fresh fruity merlot-cabernet sauvignon mineral bite gives strong sense structure . weight firm texture act foil juicy red berries attractive acidity . almost drinkable better 2016 .",,88,17.0,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Château du Cros 2012  Cadillac Côtes de Bordeaux,Bordeaux-style Red Blend,Château du Cros,4
76112,76112,France,"well balanced attractive ripe berry fruits generous tannins . weight richness , allowing room development structure fruits . drink 2017 .",,88,10.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château La Roche Bazin 2012  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château La Roche Bazin,4
76122,76122,France,"rich , almost port-like ripeness dense black fruits give powerful presence . weight sweet fruitiness happily cut acidity . tannins provide light reminder chance age . drink 2019 .",Cuvée Prestige,88,17.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château les Arromans 2012 Cuvée Prestige  (Bordeaux),Merlot,Château les Arromans,4
76168,76168,France,"short-term aging . rich juicy , deliciously fruity right . give 2–3 years enjoy black fruits fresh acidity .",,85,19.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Haut Colombier 2010  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château Haut Colombier,4
76188,76188,France,rich fruity dusty structure allows blackberry jelly flavors show . stalky black currant edge goes contrasting acidity . drink next five years .,,84,,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Tour de Luchey 2009  Bordeaux,Bordeaux-style Red Blend,Château Tour de Luchey,4
76337,76337,France,"aromatic mint eucalyptus aromas linger palate . 's firm , strongly wood aged , striking acidity . needs time integrate age , drink 2016 .",Limited Edition,88,,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Chateau Auguste 2011 Limited Edition  (Bordeaux Supérieur),Bordeaux-style Red Blend,Chateau Auguste,4
76359,76359,France,"ripe generous sweet berry flavors , still young , dark tannins dry core . drink next year enjoy warm , full-bodied character .",,88,15.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Pezat 2011  Bordeaux,Bordeaux-style Red Blend,Pezat,4
76675,76675,France,"solid , foursquare tannic , shows structure vintage . dense firm , wood aging giving dryness . hints juicy fruity side , wait 2015 fully balance .",Grand Palais,85,,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Yvon Mau 2010 Grand Palais  (Bordeaux Supérieur),Bordeaux-style Red Blend,Yvon Mau,4
76743,76743,France,"smooth wood spice flavors give immediate attractiveness . weight richness , ripe flavors spacious feel texture . complex structure , 's aging , drink 2016 .",,90,25.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château de Macard 2011  Bordeaux Supérieur,Bordeaux-style Red Blend,Château de Macard,4
76828,76828,France,"tangy textured , needs food . tannic edge cabernet gives tight , bright , refreshing aftertaste .",La Grande Cuvée,87,12.0,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Dourthe 2015 La Grande Cuvée Rosé (Bordeaux Rosé),Rosé,Dourthe,4
76862,76862,France,"initially round , ripe floral , touch honey , acidity comes touch minerality . screwcap .",La Forêt,88,13.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,Joseph Drouhin 2010 La Forêt  (Bourgogne),Chardonnay,Joseph Drouhin,4
76933,76933,France,"ripe dense firm tannins bright red-berry fruits . dominated 60 % rich merlot , structured never losing sight spice . still developing , n't drink 2018 .",Elegance,91,30.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Haut Bertinerie 2014 Elegance  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Château Haut Bertinerie,4
77120,77120,France,"plenty ripe , richness 2005 evident . flavors ripe blackberry jam , red plums strong structure sweet tannins . fresh , acidity-driven juicy lift finish .",,87,15.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Sainte Barbe 2005  Bordeaux,Bordeaux-style Red Blend,Château Sainte Barbe,4
77121,77121,France,"wood piled , giving firm , dry , toasty structure . weight , wood showing great potential . give least three years .",,88,,Bordeaux,Côtes de Bordeaux,,Roger Voss,@vossroger,Château Latour Camblanes 2010  Côtes de Bordeaux,Bordeaux-style Red Blend,Château Latour Camblanes,4
77299,77299,France,"fermented large barrels preserve , dense , full ripe red-berry black-plum flavor 's layered mint new wood notes . juicy , rich concentrated , worth aging least five years .",L'Artolie,91,60.0,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Château Suau 2009 L'Artolie  (Cadillac Côtes de Bordeaux),Bordeaux-style Red Blend,Château Suau,4
77756,77756,France,fruity features strawberry bitter cherry flavors . lightly tannic structure accompanies fragrant smoky character . wood shows end . drink 2015 .,Réserve,86,20.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,Bouchard Père & Fils 2012 Réserve  (Bourgogne),Pinot Noir,Bouchard Père & Fils,4
77762,77762,France,"small domaine mâcon region produced soft , ripe attractive strawberry fruits . 's rounded , light acidity flavors . end , feels warm ripe . drink .",,86,20.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,Domaine Olivier Merlin 2011  Bourgogne,Pinot Noir,Domaine Olivier Merlin,4
77777,77777,France,"stephan von neipperg château canon la gaffelière early proponent castillon vineyard potential chose property ridge saint-emilion . fruity ripe , generous . finely structured tannins back black-currant fruits give texture bodes well future . drink 2019 .",,91,30.0,Bordeaux,Castillon Côtes de Bordeaux,,Roger Voss,@vossroger,Château d'Aiguilhe 2014  Castillon Côtes de Bordeaux,Bordeaux-style Red Blend,Château d'Aiguilhe,4
77864,77864,France,"lean side , tense , severe offers flavors stage . 's hard , wood tannins dominate . 's always likely firm , although attractive smokiness become pleasant 2–3 years .",,85,16.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Cinc-Hilhs 2009  Bordeaux,Bordeaux-style Red Blend,Château Cinc-Hilhs,4
77922,77922,US,"50 % viognier , 19 % chardonnay , 19 % sauvignon blanc 12 % pinot gris offers notes pear flowers . 's broad creamy feel stone flavors finish .",Springline Super Tuscan-style,87,19.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Genoa 2013 Springline Super Tuscan-style White (Columbia Valley (WA)),White Blend,Genoa,4
78165,78165,France,"offers weight richness well nuanced herb green character . depth flavor shows ripeness , crisp , tight aftertaste suggests could age .",,87,16.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Goumin 2013  Bordeaux Blanc,Bordeaux-style White Blend,Château Goumin,4
78341,78341,Italy,"'s muddled element nose recalls old wood spice general , lacks sharpness focus . tastes sweet offers high alcohol keeps palate ripping clean .",,86,90.0,Veneto,Amarone della Valpolicella Classico,,,,Tommaso Bussola 2004  Amarone della Valpolicella Classico,"Corvina, Rondinella, Molinara",Tommaso Bussola,4
78525,78525,France,"chosen selection parcels , dense complex layers firm tannins give dry , tough core . underneath , juicy , currant berry fruits need spring life . give concentrated 2017 .",Les Armoiries de Belcier,89,22.0,Bordeaux,Castillon Côtes de Bordeaux,,Roger Voss,@vossroger,Château de Belcier 2011 Les Armoiries de Belcier  (Castillon Côtes de Bordeaux),Bordeaux-style Red Blend,Château de Belcier,4
78744,78744,France,"steel nervy mineralogy hallmarks stage . 's still waiting develop , expect crisp citrus succulent apples . aftertaste , tensely fresh , soften develops . 90 % sauvignon blanc 10 % sémillon comes estate 's small vineyard slope near cadillac .",,88,12.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Boisson 2014  Bordeaux Blanc,Bordeaux-style White Blend,Château Boisson,4
78745,78745,France,"perfumed full attractive black currant spice flavors . wood aging given great fillip richness stalky well rounding . could age , drink 2017 .",Château de Monrecueil,88,16.0,Bordeaux,Castillon Côtes de Bordeaux,,Roger Voss,@vossroger,Château de Belcier 2012 Château de Monrecueil  (Castillon Côtes de Bordeaux),Bordeaux-style Red Blend,Château de Belcier,4
78788,78788,Spain,"dusty aromas cocoa , herbs spice grace prune plum scents . firm , layered healthy mouthfeel . flavors baked plum , blackberry mocha finish dry well balanced . years left . drink 2023 .",Viña Albina Reserva,92,25.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Riojanas 2010 Viña Albina Reserva  (Rioja),Tempranillo Blend,Bodegas Riojanas,4
78974,78974,France,"firm structured , strong wood-aging spice ripe tannins . suppressed toasty wood flavors , holds hints black currant fruitiness future . drink 2015 .",Réserve,85,21.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Fleur la Forge 2012 Réserve  (Bordeaux),Bordeaux-style Red Blend,Château Fleur la Forge,4
78987,78987,France,"ripe fruity , weight , structure smoky character wood aging . future , drink 2016 .",Tradition,85,15.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Closerie du Bailli 2011 Tradition  (Bordeaux),Bordeaux-style Red Blend,Closerie du Bailli,4
79246,79246,France,"big tannins dark fruits , powerful weight , rich character solid structure . moment , dry tough . 2016 , show black fruits well tannins .",,87,15.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château de l'Aubrade 2012  Bordeaux,Bordeaux-style Red Blend,Château de l'Aubrade,4
79248,79248,France,"ripe smoky firm tannins bringing bright berry fruits . 's smooth balanced , structure enough sustain polished surface . acidity end , along tannins , promise aging . drink end 2015 .",,87,20.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château de Sours 2012  Bordeaux,Bordeaux-style Red Blend,Château de Sours,4
79250,79250,France,"ripe full mouth , rich features juicy black fruits aromatic acidity . piled high berry flavors , 's ready drink .",,87,15.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Haut Bessac 2012  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Haut Bessac,4
79280,79280,France,"rich plenty spicy tangy texture . attractive nutmeg flavors light touch tannin , 's definitely food . drink .",,86,20.0,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Château de Bonhoste 2016 Rosé (Bordeaux Rosé),Rosé,Château de Bonhoste,4
79285,79285,France,firm structured also warm rich blackberry black currant . structure lends weight juicy acidity show strongly . rich drink 2020 .,,88,15.0,Bordeaux,Côtes de Bordeaux,,Roger Voss,@vossroger,Château Chatard 2015  Côtes de Bordeaux,Bordeaux-style Red Blend,Château Chatard,4
79287,79287,France,ripe spicy fine tannins smoky wood flavors balance rich black . indicates age well—rich structure . drink 2020 .,Les Origines,88,10.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château l'Espérance 2015 Les Origines  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Château l'Espérance,4
79288,79288,France,solid dense full tannins well layers wood blackberry . potential gain richness develops . smoky quality accents black plum flavors . drink 2019 .,,88,13.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Ricaud 2015  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château Ricaud,4
79289,79289,France,"ripe , aromatic red berry notes mingle wood flavors rich . 's fruity yet backed tannins dry core . elements mean need age age well . drink 2020 .",Cuvée Prevenche,88,16.0,Bordeaux,Castillon Côtes de Bordeaux,,Roger Voss,@vossroger,Château Terrasson 2015 Cuvée Prevenche  (Castillon Côtes de Bordeaux),Bordeaux-style Red Blend,Château Terrasson,4
79298,79298,France,"soft fruity , lightly structured rich dense . blackberry supported balanced tannins acidity . enjoyed young , drink .",,88,13.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Exem 2015  Bordeaux,Bordeaux-style Red Blend,Exem,4
79418,79418,France,"ripe , concentrated full tannins ripe blackberry . still youthfully dry , shows potential develop 3–5 years .",,89,13.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château la Chapelle Maillard 2011  Bordeaux,Bordeaux-style Red Blend,Château la Chapelle Maillard,4
79497,79497,France,"attractively perfumed , verdier family comes merlot/cabernet sauvignon vineyards first certified french organic vintage . smooth polished . new wood flavors show strongly , 16 months barrel , alongside ripe tannins black plum fruits . rich potential strong presence . drink 2017 .",Cuvée Prestige,91,35.0,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Château Brethous 2012 Cuvée Prestige  (Cadillac Côtes de Bordeaux),Bordeaux-style Red Blend,Château Brethous,4
79509,79509,France,"castillon ridge mix 95 % merlot 5 % cabernet franc , perfumed new wood mint flavors balance black fruits tannins . 's ripe , fresh acidity well structure . 's 8,500 bottles 7.5 acres . age well , drink 2017. owner nicolas thienpont purchased vineyard 2011 .",,91,,Bordeaux,Castillon Côtes de Bordeaux,,Roger Voss,@vossroger,Château Alcée 2012  Castillon Côtes de Bordeaux,Bordeaux-style Red Blend,Château Alcée,4
79590,79590,France,"firm tannins give good structure . 're balanced ripe , juicy acidity—two elements coming together well bring drinking window . drink 2020 .",,89,18.0,Bordeaux,Castillon Côtes de Bordeaux,,Roger Voss,@vossroger,Château Ampélia 2015  Castillon Côtes de Bordeaux,Bordeaux-style Red Blend,Château Ampélia,4
79594,79594,France,"dry , dense tough , black acidity peeping . however , come together 2020 .",B de Belcier,89,17.0,Bordeaux,Castillon Côtes de Bordeaux,,Roger Voss,@vossroger,Château de Belcier 2015 B de Belcier  (Castillon Côtes de Bordeaux),Bordeaux-style Red Blend,Château de Belcier,4
79595,79595,France,"ripe tannins come strongly . 's dense richly layered , black firm texture . shows fine potential likely age well . drink 2020 .",Les Armoires de Belcier,89,17.0,Bordeaux,Castillon Côtes de Bordeaux,,Roger Voss,@vossroger,Château de Belcier 2015 Les Armoires de Belcier  (Castillon Côtes de Bordeaux),Bordeaux-style Red Blend,Château de Belcier,4
79847,79847,France,"herbal firm austere . spice , touch wood , berry fruits dry tannins . seems lean side .",Charmille,84,21.0,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Château La Rame 2011 Charmille  (Cadillac Côtes de Bordeaux),Bordeaux-style Red Blend,Château La Rame,4
79853,79853,France,"feels hard bitter extraction detracts fruitiness . dense texture could soften time , although bitterness could remain problem .",,84,7.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château de Monrecueil 2011  Bordeaux Supérieur,Bordeaux-style Red Blend,Château de Monrecueil,4
79854,79854,France,"dry heavily extracted , fruitiness fleeting . 's tough , touch juiciness finish .",Cadette de Latour-Laguens,84,20.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Latour-Laguens 2011 Cadette de Latour-Laguens  (Bordeaux Supérieur),Bordeaux-style Red Blend,Château Latour-Laguens,4
80047,80047,Italy,"ripe berry , new leather , dark spice balsamic note aromas 'll find full-bodied red . firm palate offers black cherry , fresh mint clove set backbone fine-grained tannins lend polish structure . 's already impressive continue develop . drink 2020–2030 .",Vigneto Bucerchiale,92,35.0,Tuscany,Chianti Rufina,,Kerin O’Keefe,@kerinokeefe,Selvapiana 2012 Vigneto Bucerchiale  (Chianti Rufina),Sangiovese,Selvapiana,4
80164,80164,France,"'s ripe , mineral texture balances yellow white stone flavors . toasty , caramel character , giving extra richness . drink late 2017 .",,88,19.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,Jean-Luc and Paul Aegerter 2015  Bourgogne,Chardonnay,Jean-Luc and Paul Aegerter,4
80172,80172,France,benefited warm vintage . 's ripe attractive cherry touch spice wood aging . ready drink 2018 .,Grande Cuvée,88,20.0,Burgundy,Bourgogne Hautes Côtes de Beaune,,Roger Voss,@vossroger,Nuiton-Beaunoy 2015 Grande Cuvée  (Bourgogne Hautes Côtes de Beaune),Pinot Noir,Nuiton-Beaunoy,4
80248,80248,France,"dry structured , way go shows . over-extracted giving hard bitter edge . give chance wait mid 2018 .",,84,10.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château La Rose Gadys 2015  Bordeaux,Bordeaux-style Red Blend,Château La Rose Gadys,4
80252,80252,France,tight perhaps firm . extracted tannins dry core much .,Cuvée Prestige,83,15.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Labatut 2015 Cuvée Prestige  (Bordeaux Supérieur),Bordeaux-style Red Blend,Château Labatut,4
80253,80253,France,"tough much wood . wood aromas show strongly taste well . balance come , probably enough .",Damnation,83,25.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Roques Mauriac 2015 Damnation  (Bordeaux),Bordeaux-style Red Blend,Château Roques Mauriac,4
80254,80254,France,smoky aromas lead dominated wood . structure rather .,,83,20.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Sainte Barbe 2015  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Sainte Barbe,4
80265,80265,France,tough overripe . tough extracted tannins . 's hard like .,,83,24.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Beausoleil 2015  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Beausoleil,4
80266,80266,France,spoiled over-use wood aging . still struggling come . tough call wins .,Vieilles Vignes,83,25.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Saintongey 2015 Vieilles Vignes  (Bordeaux),Bordeaux-style Red Blend,Château Saintongey,4
80267,80267,France,"dry , structure . tannins firm extraction shows strongly . enjoyable .",,83,13.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Vieux Manoir 2015  Bordeaux,Bordeaux-style Red Blend,Château Vieux Manoir,4
80350,80350,France,"rich , wood-aged , smooth ripely fruity . aromas mint lead polished , ripe , elegant , tannins surrounded comfortable texture . age 4–5 years .",Elegance,91,19.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Haut Bertinerie 2009 Elegance  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Château Haut Bertinerie,4
80421,80421,France,"tannic also fruity , shows structure 2010. fragrant character black currant berry fruits , laced acidity . could age , better drunk 2016 .",Tradition,86,60.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Thuron 2010 Tradition  (Bordeaux Supérieur),Bordeaux-style Red Blend,Château Thuron,4
80439,80439,France,"dry , tannic firmly structured . sense extraction masks light fresh black currant fruitiness . give 2017 soften .",,86,14.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château la Valade 2011  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château la Valade,4
80764,80764,France,"structured , smoky also full ripe berry . generous texture fine balance tannins likely age quickly . drink 2019 .",Cuvée Prestige,87,20.0,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Château Brethous 2015 Cuvée Prestige  (Cadillac Côtes de Bordeaux),Bordeaux-style Red Blend,Château Brethous,4
80765,80765,France,"blackberry jam aromas followed lean palate ample tannins . 's tough stage , , come give damson jelly flavors . drink 2020 .",,87,20.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Clos Mansio 2015  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château Clos Mansio,4
80769,80769,France,"ripe young , blueberry spicy palate , dense concentrated . shows richness vintage yet also offers juicy acidity balance black plum . drink 2019 .",,87,25.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Haut la Pointe 2016  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château Haut la Pointe,4
80772,80772,France,"juicy fine berry , open develop quickly . attractive acidity smoky character wood aging , potential delicious . drink 2020 .",Cuvée Amiral,87,20.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château les Petits Arnauds 2015 Cuvée Amiral  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Château les Petits Arnauds,4
80773,80773,France,red berry aromas signal attractive fragrant fruity yet enough tannins age . drink 2019 .,Cuvée Trois Frères,87,25.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château l'Espérance 2015 Cuvée Trois Frères  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Château l'Espérance,4
80774,80774,France,"ripe , juicy packed red . tannins already soft , suggesting age quickly . crisp aftertaste plenty fruitiness , best 2019 .",Cuvée Tradition,87,17.0,Bordeaux,Côtes de Bordeaux,,Roger Voss,@vossroger,Château Peneau 2015 Cuvée Tradition  (Côtes de Bordeaux),Bordeaux-style Red Blend,Château Peneau,4
80956,80956,France,"dry smoky initially , fills ripe red-berry fine balanced acidity . give 2018 fully develop .",,86,20.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Floreal Laguens 2014  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Floreal Laguens,4
80977,80977,France,"vines fronsac bourg , estate produced forward 2015 vintage . black currants acidity sustained youthful tannic structure . certainly drunk fruitiness , although kept later 2017 richer .",,85,10.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château la Barotte 2015  Bordeaux,Bordeaux-style Red Blend,Château la Barotte,4
80979,80979,France,"firmly tannic smoky flavors , potentially rich attractive acidity red-fruit flavors . drink 2018 .",,85,65.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Pabus 2014  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Pabus,4
80981,80981,France,"fresh juicy fine tannins ripe red berries . owned baylet family , estate produced full fruity . aftertaste shows acidity light spice .",,85,14.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Puy Marceau 2014  Bordeaux,Bordeaux-style Red Blend,Château Puy Marceau,4
80988,80988,France,"packed , fine , simple bordeaux . red fruits leap glass , allied light tannins . make 's ready drink young fresh .",,85,15.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Grand Bateau 2012  Bordeaux,Bordeaux-style Red Blend,Grand Bateau,4
81109,81109,France,"maturing , still retains freshness vintage . also spicy blackberry fruits , rich tannins full , powerful finish . drink , keep 2–3 years .",,87,,Bordeaux,Premieres Côtes de Bordeaux,,Roger Voss,@vossroger,Château Saint-Nicolas 2008  Premieres Côtes de Bordeaux,Bordeaux-style Red Blend,Château Saint-Nicolas,4
81665,81665,France,"aromas dominated minty new wood , modern style , wood palate dominant . enough black currant promise rounding moment dry , densely structured . keep 4–5 years .",Le Pin de Belcier,89,,Bordeaux,Castillon Côtes de Bordeaux,,Roger Voss,@vossroger,Château de Belcier 2010 Le Pin de Belcier  (Castillon Côtes de Bordeaux),Bordeaux-style Red Blend,Château de Belcier,4
81923,81923,France,"finely balanced—an impressive mix ripe rich tannins . smoky character envelops rich blackberry plum flavors , underlined tannins . needs age best 2020 .",,92,15.0,Bordeaux,Castillon Côtes de Bordeaux,,Roger Voss,@vossroger,Château le Peyrat 2015  Castillon Côtes de Bordeaux,Bordeaux-style Red Blend,Château le Peyrat,4
81924,81924,France,"dusty tannins ripe set scene , rich structure black . concentration , sure develop well , likely mature easily several years . drink 2020 .",Cuvée Prestige,92,25.0,Bordeaux,Côtes de Bordeaux,,Roger Voss,@vossroger,Château Pilet 2015 Cuvée Prestige  (Côtes de Bordeaux),Bordeaux-style Red Blend,Château Pilet,4
82766,82766,France,"blanc de noirs , white sparkling red grapes , case pinot noir . gives richness tense acidity ripe , fully fruity . spiced pear flavors partner vanilla youthful acidity . could bottle-age mid-2015 bring best .",Brut,90,22.0,Burgundy,Crémant de Bourgogne,,Roger Voss,@vossroger,Bailly-Lapierre NV Brut  (Crémant de Bourgogne),Pinot Noir,Bailly-Lapierre,4
82895,82895,France,"showing structure vintage , missing flesh . dry , firm tannic core hides red flavors . , still austere side , ready drink year .",,85,15.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Fonfroide 2010  Bordeaux,Bordeaux-style Red Blend,Château Fonfroide,4
82902,82902,France,"structured 30 % cabernet give shape ripe merlot . acidity , firm tannins concentrated , dry core . 's likely age well 3–4 years .",,85,16.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Domaine de Courteillac 2010  Bordeaux Supérieur,Bordeaux-style Red Blend,Domaine de Courteillac,4
82944,82944,France,"sourced grapes grown côte chalonnaise , soft , red-fruit-flavored , ripe , jammy character makes almost sweet . ready drink .",Vieilles Vignes,86,25.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,Château de Santenay 2014 Vieilles Vignes  (Bourgogne),Pinot Noir,Château de Santenay,4
82957,82957,France,"well-made , round crémant 100 % chardonnay . good balance minerality , offering lively acidity well ripe apple white currant flavors . refreshing , lifted finish .",Blanc de Blancs Brut,86,17.0,Burgundy,Crémant de Bourgogne,,Roger Voss,@vossroger,Jaffelin NV Blanc de Blancs Brut  (Crémant de Bourgogne),Sparkling Blend,Jaffelin,4
