,Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,predicted
42849,42849,Italy,"unfolds aromas underbrush , toasted sensations black whiff balsamic herbs . palate delivers vibrant black cherry , black currant oak-driven flavors including coffee chocolate . finishes astringent note wood tannins . marchetto company , imports inc. , pio imports .",Piegaia Riserva,87,25.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Villa Calcinaia 2010 Piegaia Riserva  (Chianti Classico),Sangiovese,Villa Calcinaia,2
42850,42850,Italy,"pretty 90 % sangiovese 10 % merlot , begins aromas bright red berries blue flower . soft , friendly palate offers red cherry hints cooking spices easy , ready-to-enjoy style . marchetti company , imports inc. , pio imports .",Piegaia,87,17.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Villa Calcinaia 2011 Piegaia  (Chianti Classico),Red Blend,Villa Calcinaia,2
42855,42855,Italy,"organically farmed grapes , bright sangiovese ( 90 % ) merlot ( 10 % ) starts aromas violet , iris freshly tilled soil . lively palate delivers black cherry raspberry flavors , notes cinnamon-spice add depth . 's enjoyable , hold 2016–2017 round .",,87,24.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Astorre Noti 2010  Chianti Classico,Red Blend,Astorre Noti,2
42857,42857,Italy,"intense floral aromas initially recall air freshener burn reveal subdued sensations blue flower 85 % sangiovese 15 % merlot/cabernet sauvignon . palate offers core black cherry accented notes cedar , white pepper espresso alongside firm , drying tannins .",,87,15.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello di Monastero 2011  Chianti Classico,Red Blend,Castello di Monastero,2
42864,42864,Italy,"earthy aromas underbrush , plum spice carry palate , along raspberry , red cherry espresso flavors . juicy palate restrained firm tannins follow finish . 's straightforward enjoyable , another year round .",,87,14.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,La Castellina 2011  Chianti Classico,Red Blend,La Castellina,2
43176,43176,Italy,"90 % sangiovese 10 % canaiolo , scents suggest dark berry , sunbaked earth cooking spice . medium-bodied palate offers mature marasca cherry , raspberry , toast sprinkling clove alongside dusty tannins .",Riserva,90,28.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello della Paneretta 2012 Riserva  (Chianti Classico),Red Blend,Castello della Paneretta,2
43824,43824,Italy,"full generous ( 90 % sangiovese 10 % merlot ) lavishes rich layers red cherry , soft chocolate , tobacco spice . taste pureness black mouth treated rich , velvety finish .",Ser Lapo Riserva,92,30.0,Tuscany,Chianti Classico,,,,Mazzei 2007 Ser Lapo Riserva  (Chianti Classico),Sangiovese,Mazzei,2
44738,44738,Italy,"aromas blue flower , leafy forest floor , blackberry baking spices lead nose extremely accessible amarone . bright , full-bodied palate offers black cherry , prune licorice alongside velvety fleeting tannins enough freshness .",,88,45.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Montresor 2011  Amarone della Valpolicella,Red Blend,Montresor,2
46265,46265,Italy,"entirely sangiovese , easygoing , friendly red aromas fresh plum crushed blue flowers . juicy palate offers fleshy black cherry , raspberry hint mediterranean herb alongside round , soft tannins . enjoy soon .",,86,10.0,Tuscany,Chianti Colli Senesi,,Kerin O’Keefe,@kerinokeefe,Tenuta di Trecciano 2013  Chianti Colli Senesi,Sangiovese,Tenuta di Trecciano,2
46532,46532,Italy,"amarone slightly rustic unpleasant aromas earth farmland burn reveal dark spice notes . palate shows ripe black cherry , plum raisin flavors , spiced black pepper accent .",Podere Le Marognole,87,45.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Le Bertarole 2009 Podere Le Marognole  (Amarone della Valpolicella Classico),Red Blend,Le Bertarole,2
46534,46534,Italy,"shows notes prune chocolate , much complexity finesse . delicious approachable palate , 's bit one dimensional .",,87,80.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Monte Tondo 2009  Amarone della Valpolicella,Red Blend,Monte Tondo,2
47060,47060,Italy,"90 % sangiovese 10 % montepulciano , aromas violet , toast spiced plum . ripe palate offers dried black cherry , licorice espresso . 's balanced round , hearty tannins .",Poggio ai Grilli Riserva,88,18.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,Tenuta San Jacopo 2009 Poggio ai Grilli Riserva  (Chianti),Red Blend,Tenuta San Jacopo,2
47215,47215,Italy,"'ll find aromas violet , iris , red berry baking spice savory 90 % sangiovese , merlot syrah . vibrant palate doles wild cherry , crushed raspberry , cinnamon hint tobacco alongside polished tannins bright acidity .",Pèppoli,89,25.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Marchesi Antinori 2013 Pèppoli  (Chianti Classico),Red Blend,Marchesi Antinori,2
47234,47234,Italy,"90 % sangiovese , 7 % canaiolo 3 % colorino , aromas recall charred earth , blackberry , blue flowers whiff game . taut palate offers dried black cherry , mint brown baking spices alongside firm , fine-grained tannins .",Villa di Vetrice Riserva,89,23.0,Tuscany,Chianti Rufina,,Kerin O’Keefe,@kerinokeefe,Grati 2011 Villa di Vetrice Riserva  (Chianti Rufina),Red Blend,Grati,2
47575,47575,Italy,"easygoing offers aromas red dark-skinned berry whiff moist soil . soft , round palate doles juicy black cherry , blackberry notes baking spice alongside fresh acidity silky , smooth tannins . 's drunk young enjoy soon .",,88,20.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Poggio Scalette 2014  Chianti Classico,Sangiovese,Poggio Scalette,2
47811,47811,Italy,"offers lovely floral fragrances violet , iris pressed powder . palate shows sour cherry flavors layered clove , white pepper , nutmeg espresso notes . finish short dry .",,89,23.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,San Giusto a Rentennano 2011  Chianti Classico,Red Blend,San Giusto a Rentennano,2
47815,47815,Italy,"shows earthy aromas forest floor , plum leather , intense notes bell pepper whiffs red currant , carry savory palate . fresh acidity makes perfect match mildly seasoned cheeses grilled burgers . siena imports , barsotti wines .",Olinto,89,14.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,I Fabbri 2010 Olinto  (Chianti Classico),Red Blend,I Fabbri,2
47818,47818,Italy,"shows underbrush aromas layered hints espresso oak , accompanied juicy cherry , mint vanilla flavors . 's typical chianti classico , supple delicious nonetheless . would pair well chicken cacciatore . amici imports , siema wines .",,89,19.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello di Radda 2010  Chianti Classico,Sangiovese,Castello di Radda,2
47827,47827,Italy,"rubiolo zesty chianti classico , earthy aromas dark cherry , iris whiff leather . palate offers mouthwatering black-cherry flavor , well hints white pepper cinnamon . 's fresh enjoyable .",Rubiolo,89,23.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Gagliole 2010 Rubiolo  (Chianti Classico),Red Blend,Gagliole,2
47831,47831,Italy,"violet underbrush aromas lead nose , glimmers violet ripe plum . palate wild cherry , mint spice flavors , dusted hint espresso . well-balanced fresh , develop complexity next years .",Terre di Prenzano,89,15.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Vignamaggio 2010 Terre di Prenzano  (Chianti Classico),Sangiovese,Vignamaggio,2
47966,47966,Italy,"whopping 17.5 % alcohol , powerful amarone delivers heat , brawn loads mature cherry , ripened blackberry tobacco . feel burn close careful pair hearty winter dish soak .",Costa delle Corone,87,45.0,Veneto,Amarone della Valpolicella Classico,,,,Monteci 2004 Costa delle Corone  (Amarone della Valpolicella Classico),"Corvina, Rondinella, Molinara",Monteci,2
48258,48258,Italy,"amarone alteo dark , savory red masculine aromas spice , tobacco , leather , licorice loads jammy black currant . fact , brightness ultimately distinguishes lush , powerful ( 17.5 % alcohol ) .",Alteo,90,100.0,Veneto,Amarone della Valpolicella,,,,Gino Fasoli 2006 Alteo  (Amarone della Valpolicella),"Corvina, Rondinella, Molinara",Gino Fasoli,2
49355,49355,Italy,"straightforward structured , aromas leafy underbrush , wet soil stewed plum . palate offers dried cherry , raisin , nutmeg seasoned herbs framed firm tannins .",,89,45.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Delibori 2010  Amarone della Valpolicella Classico,Red Blend,Delibori,2
49767,49767,Italy,"soft 90 % sangiovese 10 % merlot , fresh , bright red delivers sensations ripe red black berry , violet rose . 's easy-drinking balanced smooth tannins . enjoy soon .",Castiglioni,87,25.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,Marchesi de' Frescobaldi 2012 Castiglioni  (Chianti),Red Blend,Marchesi de' Frescobaldi,2
50205,50205,Italy,"80 % sangiovese , 10 % canaiolo 10 % ciliegiolo bright aromas red berry , violet whiff mediterranean scrub . vibrant , easygoing palate brings juicy black cherry , raspberry note clove alongside bright acidity supple tannins . enjoy 2016 .",,87,14.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,Cantine Ravazzi 2013  Chianti,Red Blend,Cantine Ravazzi,2
50217,50217,Italy,"earthy aromas wild red berry , wet soil gamey note . vibrant palate offers juicy red cherry touches cinnamon , dried herb orange zest add interest .",,87,15.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,Fattoria Campigiana 2013  Chianti,Red Blend,Fattoria Campigiana,2
50952,50952,Italy,"aromas spiced plum chopped mint lead nose carry brawny , one-dimensional palate along vanilla , toast , coffee liquor-soaked cherry . dusty tannins dry finish heat searing alcohol throws balance . drink sooner rather later .",Baldero,86,19.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Carus Vini 2011 Baldero  (Chianti Classico),Red Blend,Carus Vini,2
52207,52207,Italy,"all-sangiovese chianti offers black-skinned new leather aromas . firm palate delivers prune ripe tangerine , framed smooth tannins .",Cerretello,88,15.0,Tuscany,Chianti Superiore,,Kerin O’Keefe,@kerinokeefe,Pieve de' Pitti 2013 Cerretello  (Chianti Superiore),Sangiovese,Pieve de' Pitti,2
52218,52218,Italy,"80 % sangiovese , 10 % colorino 10 % canaiolo , violet redcurrant aromas . straightforward palate delivers ripe black cherry underbrush notes fine layer smooth tannins . enjoy soon .",,88,40.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,Tenuta Forconi 2015  Chianti,Red Blend,Tenuta Forconi,2
52454,52454,Italy,"85 % sangiovese 15 % merlot , ripe delivers soft plum , black currants , clove cracked pepper sensations accented coffee espresso notes . backbone firm tannins give structure . drink 2019 .",Riserva,90,30.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello San Donato in Perano 2009 Riserva  (Chianti Classico),Red Blend,Castello San Donato in Perano,2
52967,52967,Italy,"sangiovese , pugnitello colorino , beautiful intensely floral fragrance violet iris , undertones dried tobacco forest floor . palate delivers vibrant wild cherry , white pepper mint along firm yet elegant tannins .",,91,15.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,San Felice 2010  Chianti Classico,Red Blend,San Felice,2
52969,52969,Italy,"lovely hallmark aromas violet , wild cherry berry , whiffs pressed powder . palate bright delicious , marasca cherry , raspberry licorice flavors .",,91,24.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Setriolo 2010  Chianti Classico,Red Blend,Setriolo,2
52970,52970,Italy,"fragrant selection offers red rose black-cherry aromas punctuated whiffs leather bell pepper . succulent palate delivers ripe black-cherry flavors lifted firm acidity , youthful tannins notes white pepper . drink 2015 , 2020 .",,91,,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Tenuta di Riseccoli 2010  Chianti Classico,Red Blend,Tenuta di Riseccoli,2
52976,52976,Italy,"earthy chianti classico offers bold aromas truffle , underbrush , dried tobacco ripe berry . palate delivers succulent black-cherry balanced white pepper , cinnamon hints carob . drink now–2020 .",,91,12.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Fattoria Tregole 2010  Chianti Classico,Sangiovese,Fattoria Tregole,2
52996,52996,Italy,"organic grapes , succulent delivers balsamic aromas juicy black cherry flavors layered cinnamon white pepper . 's radiant structured , big round tannins edgy acidity . drink 2015–2025 .",,91,30.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Fontodi 2010  Chianti Classico,Sangiovese,Fontodi,2
53545,53545,Italy,"aromas french oak , toast , vanilla baked plum . robust , concentrated palate offers espresso , licorice , oak dried black cherry alongside close-grained tannins . 'll also notice heat scorching alcohol imparts monolithic quality . drink 2019 .",Gran Selezione,89,36.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello di Radda 2011 Gran Selezione  (Chianti Classico),Sangiovese,Castello di Radda,2
54269,54269,Italy,"one amarone 's premier producers , delicious amarone delivers generous black cherry flavors , hints raisin , white pepper , nutmeg chocolate . 's soft round , smooth , velvety tannins compelling intensity .",Costasera,94,63.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Masi 2009 Costasera  (Amarone della Valpolicella Classico),Red Blend,Masi,2
54528,54528,Italy,"distinctive chianti classico multifaceted bouquet iris , crushed cherry truffle along accents meat balsamic herbs . delicious wild cherry flavor , hint orange zest . 's already enjoyable thanks forward personality .",,90,21.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Volpaia 2010  Chianti Classico,Red Blend,Volpaia,2
54537,54537,Italy,"riserva shows ripe aromas plum wild cherry accompanied notes underbrush oak . lush black-cherry , raspberry , mint cinnamon flavors , hints vanilla chocolate . 's enjoyable , thanks soft , round tannins easygoing palate .",Riserva,90,39.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Tolaini 2010 Riserva  (Chianti Classico),Sangiovese,Tolaini,2
54887,54887,Italy,"sangiovese 10 % varieties , offers scents dark berry , purple flowers whiff allspice . firm palate delivers black cherry , toasted oak , espresso white pepper alongside fine-grained tannins .",Fonterutoli,90,28.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Mazzei 2013 Fonterutoli  (Chianti Classico),Red Blend,Mazzei,2
55077,55077,France,"produced organically grown grapes , merlot-dominated bright red lined tight tannins . crisp edge youth fill time . drink 2019 .",,87,25.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château les Aubiers 2015  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château les Aubiers,2
56149,56149,Italy,"all-sangiovese chianti black-skinned , allspice new leather aromas . polished tannins lend structure dried black cherry , licorice tobacco flavors palate . drink 2022 .",Riserva,89,25.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Tenuta di Capraia 2012 Riserva  (Chianti Classico),Sangiovese,Tenuta di Capraia,2
56160,56160,Italy,"entirely sangiovese , purple flower forest floor aromas . firm palate delivers black cherry , clove hint leather alongside polished tannins . enjoy 2019 .",Riserva,89,30.0,Tuscany,Chianti Montalbano,,Kerin O’Keefe,@kerinokeefe,Cantagallo 2013 Riserva  (Chianti Montalbano),Sangiovese,Cantagallo,2
56218,56218,Italy,"underbrush , tobacco , mint ripe dark-skinned berry aromas slowly take shape glass . powerfully structured , monolithic palate offers raisin , cinnamon , licorice clove alongside backbone firm velvety tannins . 'll notice heat alcohol finish rich flavors still hold .",Campo Inferi Riserva,90,86.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Brunelli 2011 Campo Inferi Riserva  (Amarone della Valpolicella Classico),Red Blend,Brunelli,2
57388,57388,Italy,"shows nice elegance restraint . earthy aromas , along black berry tobacco notes . palate delivers core tight black berry , plum , raisin pepper cinnamon . n't longest finish , 's enjoyable .",,88,74.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,La Collina dei Ciliegi 2009  Amarone della Valpolicella,Red Blend,La Collina dei Ciliegi,2
57404,57404,Italy,"forward amarone reflects heat vintage . somewhat evolved aromas leather prune , accompanied rich black flavors soft acidity . tannins starting fade , enjoy next years .",Famiglia Pasqua,88,40.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Pasqua 2009 Famiglia Pasqua  (Amarone della Valpolicella),Red Blend,Pasqua,2
57406,57406,Italy,"earthy aromas tilled soil , meat juices blackberry accompanied flavors black cherry nutmeg . palate already evolved shows tertiary aromas , slight warmth throughout , drink next years .",,88,35.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Scriani 2008  Amarone della Valpolicella Classico,Red Blend,Scriani,2
57581,57581,Italy,"concentrated offers aromas tobacco leaf , stewed plum , grilled porcini mushroom sage . lush palate delivers blackberry extract layered notes chocolate vanilla alongside velvety , embracing tannins .",Bosan Riserva,93,115.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Cesari 2006 Bosan Riserva  (Amarone della Valpolicella Classico),Red Blend,Cesari,2
57593,57593,Italy,"incense , forest floor , raisin mocha aromas 'll find intense amarone . rich palate delivers plum , blueberry extract , espresso , chocolate-covered cherry vanilla supported firm , round tannins . good length finishes note bitter prune .",Campolongo di Torbe,93,175.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Masi 2007 Campolongo di Torbe  (Amarone della Valpolicella Classico),Red Blend,Masi,2
57942,57942,Italy,"amarone alteo dark , savory red masculine aromas spice , tobacco , leather , licorice loads jammy black currant . fact , brightness ultimately distinguishes lush , powerful ( 17.5 % alcohol ) .",Alteo,90,100.0,Veneto,Amarone della Valpolicella,,,,Gino Fasoli 2006 Alteo  (Amarone della Valpolicella),"Corvina, Rondinella, Molinara",Gino Fasoli,2
58714,58714,Italy,"80 % sangiovese 20 % ciliegiolo dark-skinned underbrush aromas . black cherry jam brightened hint green tea core flavor , set backdrop easygoing tannins . enjoy soon .",Casalini,86,20.0,Tuscany,Chianti Superiore,,Kerin O’Keefe,@kerinokeefe,Fattoria Fibbiano 2014 Casalini  (Chianti Superiore),Red Blend,Fattoria Fibbiano,2
58730,58730,Italy,"90 % sangiovese 10 % merlot , subdued black-skinned underbrush aromas . 's built early drinking delivers ripe plum cinnamon flavors supple tannins .",,86,13.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,Fattoria Il Muro 2015  Chianti,Red Blend,Fattoria Il Muro,2
58770,58770,Italy,"savory aromas violet , red rose , wet soil , woodland berries whiff mediterranean herbs . fresh , inviting palate doles juicy dark cherry accented hints cracked black pepper , sage clove . 's straightforward , balanced enjoyable drink well 2017 .",Riserva,91,25.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Luiano 2010 Riserva  (Chianti Classico),Sangiovese,Luiano,2
59186,59186,Italy,"castello d'albola 's chianti classico typical fragrance ripe berry accented hints violet spice . bright palate delivers ripe , red cherry white pepper along round tannins . pair pasta topped ragù barbecued steaks .",,88,19.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello d'Albola 2009  Chianti Classico,Red Blend,Castello d'Albola,2
59313,59313,Italy,"earthy fragrance moist soil tobacco , hints raisin . palate delivers plum , nutmeg black pepper notes , 's already quite evolved , drink soon .",,89,54.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,San Rustico 2008  Amarone della Valpolicella,Red Blend,San Rustico,2
59316,59316,Italy,"amarone aromas ripe berry , raisin spice . palate delivers mature plum , prune black licorice notes . 's soft sweet right , reflecting heat vintage , also seems evolved beyond age , drink soon .",Acinatico,89,38.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Stefano Accordini 2009 Acinatico  (Amarone della Valpolicella Classico),Red Blend,Stefano Accordini,2
59331,59331,Italy,"amarone restrained style . shows black cherry , raisin black pepper sensations . 's overly complex , great spice flavors , perfect accompany seasoned dishes , like grilled portobello mushroom steaks .",,89,50.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Zonin 2009  Amarone della Valpolicella,Red Blend,Zonin,2
59667,59667,Italy,"90 % sangiovese 10 % merlot , pour casual meals . 's lean side , raw cherry-berry sensations , soft acidity angular tannins . drink soon .",,84,15.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Piccini 2009  Chianti Classico,Red Blend,Piccini,2
59953,59953,Italy,"100 % sangiovese , lovely floral fragrance violet iris . ripe sour cherry dominates palate accented toasted notes black pepper . even though 's complex , juicy smooth tannins make friendly delicious .",,90,25.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Poggio Scalette 2012  Chianti Classico,Sangiovese,Poggio Scalette,2
59967,59967,Italy,"80 % sangiovese 20 % cabernet sauvignon/merlot starts aromas blue flower , plum , blackberry spice . juicy red black cherry flavors accented white pepper , cinnamon hints espresso add depth . 's well-balanced tight give years soften develop fully . drink 2015–2020 .",Castello di Monna LIsa Riserva,90,42.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Vignamaggio 2010 Castello di Monna LIsa Riserva  (Chianti Classico),Red Blend,Vignamaggio,2
59970,59970,Italy,"violet , iris , red berry spice scents take center stage delicious 90 % sangiovese 10 % merlot syrah . bright , fruity palate delivers wild cherry , black pepper cinnamon spice notes alongside assertive tannins freshness .",,90,26.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Volpaia 2011  Chianti Classico,Red Blend,Volpaia,2
60534,60534,Italy,"all-sangiovese chianti black-skinned , allspice new leather aromas . polished tannins lend structure dried black cherry , licorice tobacco flavors palate . drink 2022 .",Riserva,89,25.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Tenuta di Capraia 2012 Riserva  (Chianti Classico),Sangiovese,Tenuta di Capraia,2
61351,61351,Italy,leafy notes give way barest hint nail polish remover . palate dilute dried-up red flavors quickly fade away leaving bracing tannins evident alcohol . closes bitter note .,,83,15.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Panzanello 2011  Chianti Classico,Red Blend,Panzanello,2
61618,61618,Italy,"fresh amarone offers inviting fragrance perfumed berry exotic spice . notes graphite , black pepper clove give depth ripe plum blackberry flavors . 's balanced firm , chewy tannins . drink 2019 .",,90,73.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Le Salette 2011  Amarone della Valpolicella Classico,Red Blend,Le Salette,2
61943,61943,Italy,"90 % sangiovese 10 % cabernet sauvignon , enticing scents fragrant blue flower , wild berry , anise whiff exotic spice . palate boasts structure finesse , offering black cherry , cinnamon , white pepper hint tobacco backed lithe tannins bright acidity .",Riserva,92,45.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Marchesi Antinori 2012 Riserva  (Chianti Classico),Red Blend,Marchesi Antinori,2
61954,61954,Italy,"sangiovese 10 % canaiolo , colorino ciliegiolo , boasts alluring red berry , fragrant iris , anise , underbrush balsamic note . bright palate offers ripe black cherry , menthol , baking spice , grilled herb tobacco note . 's nicely balanced , ripe tannins freshness . drink 2020 .",Riserva,91,39.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Badia a Coltibuono 2010 Riserva  (Chianti Classico),Red Blend,Badia a Coltibuono,2
63085,63085,Italy,"90 % sangiovese 10 % merlot , pour casual meals . 's lean side , raw cherry-berry sensations , soft acidity angular tannins . drink soon .",,84,15.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Piccini 2009  Chianti Classico,Red Blend,Piccini,2
64040,64040,Italy,"sangiovese , 10 % cabernet sauvignon merlot , offers aromas recall ripe plum , sun-baked earth black pepper . round , ripe palate doles fleshy black cherry , cinnamon , mocha confectionary note alongside lithe tannins .",Villa La Pagliaia,89,,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,San Felice 2012 Villa La Pagliaia  (Chianti Classico),Red Blend,San Felice,2
64112,64112,Italy,"80 % sangiovese , 10 % pugnitello 10 % colorino , savory , firmly structured offers aromas recall baked plum , prune , resin , blue flower , leather balsamic note . chewy , concentrated palate delivers juicy black cherry , mature blackberry , vanilla , cinnamon mocha . dusty tannins provide support . drink 2021 .",Poggio Rosso Gran Selezione,91,50.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,San Felice 2011 Poggio Rosso Gran Selezione  (Chianti Classico),Red Blend,San Felice,2
64362,64362,Italy,"aromas roasted coffee bean , ripe plum dark kitchen spice waft glass . forward palate offers mature wild cherry , licorice , sage espresso carry firm finish . drink 2019 .",Vigneti La Selvanella Riserva,89,28.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Melini 2011 Vigneti La Selvanella Riserva  (Chianti Classico),Sangiovese,Melini,2
65449,65449,Italy,"all-sangiovese chianti offers black-skinned new leather aromas . firm palate delivers prune ripe tangerine , framed smooth tannins .",Cerretello,88,15.0,Tuscany,Chianti Superiore,,Kerin O’Keefe,@kerinokeefe,Pieve de' Pitti 2013 Cerretello  (Chianti Superiore),Sangiovese,Pieve de' Pitti,2
65464,65464,Italy,"80 % sangiovese , 10 % colorino 10 % canaiolo , violet redcurrant aromas . straightforward palate delivers ripe black cherry underbrush notes fine layer smooth tannins . enjoy soon .",,88,40.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,Tenuta Forconi 2015  Chianti,Red Blend,Tenuta Forconi,2
65611,65611,Italy,"beautiful amarone intense earthy fragrances tobacco leaf , plum , licorice raisin . opulent palate delivers concentrated black cherry extract , fig , nutmeg almond flavors . big round also depth complexity .",Riserva Fondatori,93,80.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Fabiano 2007 Riserva Fondatori  (Amarone della Valpolicella Classico),Red Blend,Fabiano,2
65615,65615,Italy,"'s beautiful amarone aromas black cherry layered leather , underbrush , carob sandalwood . palate delivers core ripe blackberry flavor , along raisin , chocolate , mint hints coffee vanilla . brawny also complexity depth .",Vigneti di Osan,93,70.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Corteforte 2005 Vigneti di Osan  (Amarone della Valpolicella Classico),Red Blend,Corteforte,2
66258,66258,Italy,"dense starts aromas blue flower , black berries , vanilla toasted oak . palate delivers ripe black cherry raspberry accented clove white pepper alongside astringent wood tannins dry mouth . drink 2015–2020 .",Riserva,88,28.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Viticcio 2010 Riserva  (Chianti Classico),Red Blend,Viticcio,2
66264,66264,Italy,"medium-bodied aromas meat juice , tobacco leaf , plum blackberry . warm , forward palate offers juicy black cherry , thyme , espresso toasted notes alongside round present tannins . already extremely approachable , enjoy soon .",Rubiolo,88,20.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Gagliole 2011 Rubiolo  (Chianti Classico),Red Blend,Gagliole,2
66621,66621,Italy,"90 % sangiovese 10 % merlot , discloses weedy , leafy aromas . one-dimensional palate offers toast , coffee , sweet chocolate dark berry . 's ager enjoy soon .",,86,14.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Fattoria di Montecchio 2009  Chianti Classico,Red Blend,Fattoria di Montecchio,2
66810,66810,Italy,"85 % sangiovese small amounts ciliegiolo canaiolo , subtle morello cherry underbrush aromas . palate delivers black plum tobacco flavors , bolstered dusty tannins . enjoy soon .",Il Cortile,87,17.0,Tuscany,Chianti Colli Fiorentini,,Kerin O’Keefe,@kerinokeefe,Castello di Poppiano 2014 Il Cortile  (Chianti Colli Fiorentini),Red Blend,Castello di Poppiano,2
66834,66834,Italy,"easygoing red black-skinned baking spice aromas . straightforward palate displays red plum leather notes , hint black pepper pliant tannins . enjoy soon .",,87,12.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello di Radda 2014  Chianti Classico,Red Blend,Castello di Radda,2
