,Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,predicted
82783,82783,Italy,"structured aromas subtle oak , toast , leather , espresso dried plum . extracted palate delivers prune , crushed black cherry , soy sauce grilled herbs framed bracing tannins leave drying finish .",Monte Ca' Bianca,90,78.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Begali 2009 Monte Ca' Bianca  (Amarone della Valpolicella),Red Blend,Begali,8
83058,83058,Italy,"aromas forest floor , mature dark-skinned leather . hearty palate offers raisin , dried black currant , clove tobacco alongside tightly wound tannins leave firm finish .",,89,49.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Santi 2011  Amarone della Valpolicella Classico,Red Blend,Santi,8
83154,83154,Italy,"raspberry jam , menthol , cooking spice espresso aromas lead nose . palate offers tart red cherry , crushed raspberry , thyme , anise ground green pepper . bracing , slightly astringent tannins provide support need soften . drink 2018 .",Castello di Bibbione Gran Selezione,89,30.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castelli del Grevepesa 2010 Castello di Bibbione Gran Selezione  (Chianti Classico),Sangiovese,Castelli del Grevepesa,8
83598,83598,Italy,"aromas scorched earth , cured meat , underbrush ripe blackberry . evolved palate offers coffee , mocha , vanilla , raisin blackberry extract alongside close-grained tannins . enjoy sooner rather later .",,87,70.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Ambasciata del  Buon Vino 2010  Amarone della Valpolicella Classico,Red Blend,Ambasciata del  Buon Vino,8
84754,84754,Italy,"aromas meat juices , peppercorn , underbrush game lead nose . palate delivers dried cherry , prune , clove , grilled herb anise . tightly knit tannins lend support still need unwind . drink 2017–2023 .",Vigna Grospoli Gran Selezione,89,70.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Fattoria di Lamole 2011 Vigna Grospoli Gran Selezione  (Chianti Classico),Sangiovese,Fattoria di Lamole,8
85034,85034,Italy,"burned tire rubber , oak , espresso roasted coffee bean lead nose extracted . dense , monolithic palate offers sweet vanilla , toasted oak , chocolate , stewed prunes marinated spirits , overripe , sugary plum . 's already evolved lacks energy .",Riserva,86,45.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,I Sodi 2010 Riserva  (Chianti Classico),Red Blend,I Sodi,8
85509,85509,Italy,"amarone ripe blackberry aromas , hints raisin spice . palate shows black cherry , black pepper prune notes . tight tannins fresh acidity , needs time unwind develop ; drink 2016 .",,90,50.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Farina 2010  Amarone della Valpolicella Classico,Red Blend,Farina,8
86725,86725,Italy,"aromas new leather , truffle , spiced plum whiff raisin come together mature red . hearty palate also refined , offering prune , dried black cherry , chewing tobacco , coffee licorice alongside smooth , velvety tannins . drink 2024 .",Guglielmi di Jago,92,110.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Villa Spinosa 2004 Guglielmi di Jago  (Amarone della Valpolicella),Red Blend,Villa Spinosa,8
87354,87354,Italy,"eedy , leafy aromas give way coffee bean subdued whiffs black . palate espresso , oak , black cherry 's bit lean richness closes drying astringent wood tannins .",Solatio del Tani,86,25.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Machiavelli 2011 Solatio del Tani  (Chianti Classico),Red Blend,Machiavelli,8
87653,87653,Italy,"aromas forest floor , mature dark-skinned leather . hearty palate offers raisin , dried black currant , clove tobacco alongside tightly wound tannins leave firm finish .",,89,49.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Santi 2011  Amarone della Valpolicella Classico,Red Blend,Santi,8
87972,87972,Italy,"robust rustic red aromas suggesting barnyard , game cured meat . aromas carry muddled palate along cranberry , raisin salty note . stalky , grainy tannins give raspy finish .",,85,40.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Montresor 2013  Amarone della Valpolicella,Red Blend,Montresor,8
88091,88091,Italy,shows plum toasted oak sensations hints animal barnyard . palate offers overripe black flavors along astringent tannins cut finish short .,,83,23.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Poggio Bonelli 2010  Chianti Classico,Red Blend,Poggio Bonelli,8
88108,88108,Italy,"somewhat acrid aromas animal farmyard , palate offers ripe plum flavor 's short overripe , well vanilla chocolate sensations . finishes bitter note .",,83,22.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Rignana 2010  Chianti Classico,Red Blend,Rignana,8
88419,88419,Italy,"attractive fragrance ripe plum , violet , aromatic herb baking spice . straightforward palate offers dried black cherry , crushed raspberry , ground pepper leather alongside polished tannins . drink sooner rather later capture remaining freshness .",,87,19.0,Tuscany,Chianti Rufina,,Kerin O’Keefe,@kerinokeefe,Colognole 2011  Chianti Rufina,Sangiovese,Colognole,8
89594,89594,Italy,"vibrant red aromas wet soil , underbrush , cured meat whiff oak . lively palate offers dried black cherry , cranberry , ground pepper star anise alongside dusty , almost grainy , tannins leave rather raspy finish .",Novecento Riserva,87,35.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Dievole 2013 Novecento Riserva  (Chianti Classico),Sangiovese,Dievole,8
89598,89598,Italy,"new leather , menthol , ripe berry asian spice aromas emerge glass firm palate offers dried black cherry , pomegranate , star anise hint game . 'll also notice green note powdered sage . assertive , close-grained tannins squeeze finish .",Lenzi Riserva,87,37.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Fattoria di Petroio 2011 Lenzi Riserva  (Chianti Classico),Sangiovese,Fattoria di Petroio,8
90222,90222,Italy,"somewhat acrid aromas animal farmyard , palate offers ripe plum flavor 's short overripe , well vanilla chocolate sensations . finishes bitter note .",,83,22.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Rignana 2010  Chianti Classico,Red Blend,Rignana,8
90223,90223,Italy,"shows sweet bitter sensations include ripe aromas along rustic farmyard notes . palate shows overripe plum vanilla extract framed green , bitter tannins .",,83,30.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,La Porta di Vertine 2010  Chianti Classico,Red Blend,La Porta di Vertine,8
90240,90240,Italy,"shows rustic sensations overripe black , animal hints barnyard contrast harsh astringent tannins .",,82,18.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Fattoria Carpineta Fontalpino 2010  Chianti Classico,Sangiovese,Fattoria Carpineta Fontalpino,8
90246,90246,Italy,aromas oak roasted coffee bean along pungent whiffs farm animals . palate offers sour cherry flavor bitterly astringent tannins .,,81,23.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello di Selvole 2010  Chianti Classico,Sangiovese,Castello di Selvole,8
91119,91119,Italy,"ripe black cherry , graphite , clove , grilled herb leather aromas lead nose structured . extracted palate delivers mature black plum , prune , black pepper mocha alongside tightly packed tannins need years unwind . drink 2016–2022 .",,91,,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Giuseppe Campagnola 2010  Amarone della Valpolicella Classico,Red Blend,Giuseppe Campagnola,8
93280,93280,Italy,"roasted coffee beans , espresso rubber aromas alongside whiff farmyard lead nose . palate bit muddled , rustic hints animal alongside overripe plum black cherry lead sweet , almost sugary sensations . woodsy tannins mark bitter close .",Riserva,84,25.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Fattoria Carpineta Fontalpino 2010 Riserva  (Chianti Classico),Sangiovese,Fattoria Carpineta Fontalpino,8
94042,94042,Italy,"packaged extremely heavy bottle , opulent amarone delivers knockout aromas toasted almond , hickory smoke , pipe tobacco spice . flavors plum , prune blackberry followed much-needed touch acidity keeps palate refreshed .",Tenuta Valleselle Aurum,90,25.0,Veneto,Amarone della Valpolicella Classico,,,,Tinazzi 2008 Tenuta Valleselle Aurum  (Amarone della Valpolicella Classico),"Corvina, Rondinella, Molinara",Tinazzi,8
94997,94997,Italy,"perfumed berry , fragrant purple flower , menthol tilled soil aromas lead nose . taut , rather lean palate offers dried black cherry , white pepper , leather grilled sage accompanied assertive , angular tannins grip finish .",,88,20.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Podere Castellinuzza 2012  Chianti Classico,Red Blend,Podere Castellinuzza,8
95690,95690,Italy,"aromas spirits , underbrush , menthol dried tobacco leaf . assertive palate displays dried sour cherry , raisin licorice alongside astringent tannins . lacks richness scorching alcohol dominates finish .",,86,55.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Villa Spinosa 2012  Amarone della Valpolicella,Red Blend,Villa Spinosa,8
95786,95786,Italy,"packaged extremely heavy bottle , opulent amarone delivers knockout aromas toasted almond , hickory smoke , pipe tobacco spice . flavors plum , prune blackberry followed much-needed touch acidity keeps palate refreshed .",Tenuta Valleselle Aurum,90,25.0,Veneto,Amarone della Valpolicella Classico,,,,Tinazzi 2008 Tenuta Valleselle Aurum  (Amarone della Valpolicella Classico),"Corvina, Rondinella, Molinara",Tinazzi,8
95808,95808,Italy,"aromas leafy forest floor , grilled porcini , ripe plum toast lead nose . palate offers ripe black cherry , grilled herb , cinnamon mocha alongside tightly knit , fine-grained tannins . closes tobacco note .",Villa La Pagliaia Riserva,90,,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,San Felice 2011 Villa La Pagliaia Riserva  (Chianti Classico),Sangiovese,San Felice,8
95982,95982,Italy,"dense extracted , aromas cherry marinated spirits , prune , ground black pepper leather . syrupy palate offers blackberry extract , licorice , espresso toasted oak alongside teeth-coating tannins almost searing alcohol .",Villa,87,80.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Domìni Veneti 2008 Villa  (Amarone della Valpolicella Classico),Red Blend,Domìni Veneti,8
96005,96005,Italy,"big bitter , aromas overripe plum , prune , espresso resin acrid whiff sweat eventually burns glass . extracted palate offers blueberry , mocha , bitter prune roasted coffee bean alongside astringent tannins dry finish . superior wines , warehouse .",,86,60.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Bellini 2010  Amarone della Valpolicella Classico,Red Blend,Bellini,8
96915,96915,Italy,"dark berry , oak chopped mint scents lead way . straightforward palate shows toasted oak , espresso , dried black cherry sage alongside grainy tannins leave somewhat raspy finish .",,87,19.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Casaloste 2013  Chianti Classico,Red Blend,Casaloste,8
97233,97233,Italy,"structured polished , aromas recall dark berry , leather , blue flowers , toasted oak , mint spice . firm palate offers ripe black cherry , espresso , cedar , menthol licorice alongside assertive refined tannins . drink 2016–2021 .",Riserva di Fizzano Gran Selezione Single Vineyard,93,35.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Rocca delle Macìe 2011 Riserva di Fizzano Gran Selezione Single Vineyard  (Chianti Classico),Red Blend,Rocca delle Macìe,8
97551,97551,Italy,"big bracing red aromas french oak , coconut vanilla . oak sensations dominate dense assertive palate astringent tannins leave raspy finish .",Barriques,86,45.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Zeni 2010 Barriques  (Amarone della Valpolicella),Red Blend,Zeni,8
97779,97779,Italy,"aromas spiced plum , dark berry , leather , game moist soil waft glass . earthy palate offers dried black cherry , truffle , grilled sage ground black pepper alongside drying , rather fleeting tannins . finishes licorice note .",Gran Selezione,88,45.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Fattoria La Ripa 2008 Gran Selezione  (Chianti Classico),Red Blend,Fattoria La Ripa,8
98810,98810,Italy,"aromas leafy underbrush , steeped prune whiff dark kitchen spice lead nose . dense palate offers dried black cherry , raisin licorice alongside tightly packed , drying tannins .",,87,37.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Cantine di Ora 2012  Amarone della Valpolicella,Red Blend,Cantine di Ora,8
98846,98846,Italy,"subdued aromas suggest leather , dried tobacco leaf , prune fennel . hearty palate offers stewed prune , dried black cherry , licorice black pepper note alongside assertive tannins .",A,88,59.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Villa Canestrari 2008 A  (Amarone della Valpolicella),Red Blend,Villa Canestrari,8
100939,100939,Italy,"packaged extremely heavy bottle , muted nose eventually reveals french oak menthol . showing heat vintage , palate starting dry , offering toast , prune , coffee , raisin evident alcohol alongside raspy tannins leave astringent finish .",District Z Gran Selezione,86,,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Villa Mangiacane 2011 District Z Gran Selezione  (Chianti Classico),Red Blend,Villa Mangiacane,8
103153,103153,Italy,"aromas leather , sage , mature black-skinned balsamic note . palate offers toasted notes , espresso , spiced plum dried blackberry alongside chewy , drying tannins .",Beatrice Gran Selezione,88,40.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Viticcio 2011 Beatrice Gran Selezione  (Chianti Classico),Red Blend,Viticcio,8
103168,103168,Italy,"unusual aromas moist soil , hay , truffle , underbrush , baked bean , molasses black-skinned . palate offers prune , espresso , dried black cherry , thyme anisette alongside bracing tannins .",Le Stinche Riserva,88,50.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Fattoria di Lamole 2010 Le Stinche Riserva  (Chianti Classico),Sangiovese,Fattoria di Lamole,8
104484,104484,Italy,"plum , violet , vanilla espresso aromas swirl around glass along hint herb . linear palate offers toast , sour cherry , roasted coffee bean licorice note fine-grained tannins give firm finish . drink 2018 .",L'Erta di Radda,88,25.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Diego Finocchi 2013 L'Erta di Radda  (Chianti Classico),Red Blend,Diego Finocchi,8
106218,106218,Italy,"aromas tilled earth , leather , ripe black-skinned gamey note set stage funky . overripe palate displays fleshy black plum , dried blue flowers bitter barnyard sensations set backdrop soft acidity . drying , astringent tannins cut finish short .",Riserva,85,23.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,La Cignozza 2009 Riserva  (Chianti),Red Blend,La Cignozza,8
106224,106224,Italy,"simple subdued aromas blue flowers , red berry whiff menthol . informal palate offers raw , red cherry alongside hints mint anise . brisk acidity rather fleeting tannins lead short , drying finish .",,85,35.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Brancaia 2013  Chianti Classico,Red Blend,Brancaia,8
108304,108304,Italy,"aromas oak , coconut , vanilla , espresso charred earth come together structured . aromas carry full-bodied palate along prune , raisin confectionary note . bracing tannins clench finish . give tannins years unfurl drink catch remains .",Borro del Diavolo Riserva,87,29.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Ormanni 2011 Borro del Diavolo Riserva  (Chianti Classico),Sangiovese,Ormanni,8
108568,108568,Italy,"aromas suggest cellar floor , scorched earth , worn leather weedy underbrush lead nose . evolved , diluted palate offers raisin , prune , coffee green note powdered sage alongside dusty , fleeting tannins lead abrupt , astringent finish .",,83,18.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Stomennano 2010  Chianti Classico,Red Blend,Stomennano,8
108577,108577,Italy,"sangiovese 10 % pugnitello , rustic aromas game , overripe black-skinned barnyard . funky aromas carry palate dried . grainy , almost gritty tannins leave raspy finish .",Ada Andrighetti Gran Selezione,83,33.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Casale dello Sparviero 2012 Ada Andrighetti Gran Selezione  (Chianti Classico),Sangiovese,Casale dello Sparviero,8
108860,108860,Italy,"aromas scorched earth , game , dried rose petal whiff barnyard lead nose . aromas follow solid palate together overripe black cherry , bitter walnut confectionary note alongside grainy tannins . 's bit rustic still earthy appeal .",,87,45.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Montresor 2012  Amarone della Valpolicella,Red Blend,Montresor,8
109002,109002,Italy,"aromas recall black plum , raisin , dark spice floral notes . palate offers blackberry , bitter prune black pepper accents alongside tightly-wound tannins leave drying finish .",,88,50.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Zeni 2011  Amarone della Valpolicella,Red Blend,Zeni,8
109304,109304,Italy,"aromas toasted oak , espresso spice carry palate along dark undertones . 's lean linear without enough rich carry assertive oak .",,86,24.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Lornano 2010  Chianti Classico,Sangiovese,Lornano,8
109566,109566,Italy,"closed nose gives away little , barest whiffs yellow flowers . one-dimensional palate offers fleeting sensations tart apple hints green melon lemon zest .",Roncathe,85,15.0,Veneto,Soave,,Kerin O’Keefe,@kerinokeefe,Corte Moschina 2012 Roncathe  (Soave),Garganega,Corte Moschina,8
110437,110437,Italy,"unusual aromas moist soil , hay , truffle , underbrush , baked bean , molasses black-skinned . palate offers prune , espresso , dried black cherry , thyme anisette alongside bracing tannins .",Le Stinche Riserva,88,50.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Fattoria di Lamole 2010 Le Stinche Riserva  (Chianti Classico),Sangiovese,Fattoria di Lamole,8
110689,110689,Italy,"aromas blue flower , blackberry , crushed plum whiff wet asphalt . bold palate discloses black plum , prune , black pepper , coffee bean , grilled herb alongside tightly-knit tannins . finishes mocha note . drink 2016–2023 .",Gaso,90,59.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,San Rustico 2008 Gaso  (Amarone della Valpolicella Classico),Red Blend,San Rustico,8
110776,110776,Italy,"simple offers subdued charred earth dark-skinned berry aromas . palate , unusual medicinal note green hint sage accent faint sour cherry . tannins astringent yet fleeting .",Tomaiolo Riserva,85,15.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castellani 2011 Tomaiolo Riserva  (Chianti Classico),Sangiovese,Castellani,8
111102,111102,Italy,"entirely sangiovese , seven year-old showing age . aromas prune , resin , toast vanilla carry dense palate along blackberry extract oak-driven spice . lacks richness astringent wood tannins leave abrupt , drying finish .",Ludiè,88,80.0,Tuscany,Chianti Rufina,,Kerin O’Keefe,@kerinokeefe,Fattoria Lavacchio 2008 Ludiè  (Chianti Rufina),Sangiovese,Fattoria Lavacchio,8
111280,111280,Italy,"offers subdued aromas suggesting leather , raisin , spice menthol . bracing palate displays dried prune , tobacco heat alcohol much richness . raspy tannins leave astringent finish .",,86,,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Cà della Scala 2011  Amarone della Valpolicella,Red Blend,Cà della Scala,8
111458,111458,Italy,"aromas baked plum , coconut roasted coffee bean lead nose . palate offers dried black cherry , vanilla , toast confectionary note alongside assertive ripe tannins .",Lodolaio Riserva,88,55.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castelvecchi 2010 Lodolaio Riserva  (Chianti Classico),Sangiovese,Castelvecchi,8
112519,112519,Italy,"aromas stewed plum , leafy underbrush , scorched earth leather . palate offers dried black cherry , white pepper , clove tobacco set bracing , tightly knit tannins . give tannins another year two unwind drink capture remaining .",Il Margone Riserva,88,,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Il Molino di Grace 2008 Il Margone Riserva  (Chianti Classico),Sangiovese,Il Molino di Grace,8
112520,112520,Italy,"aromas blackcurrant , spice , menthol , espresso whiff toasted oak lead nose . round , chewy palate doles blackberry jam , licorice , ground black pepper coffee alongside firm , fine-grained tannins . showing heat vintage , 's evolving quickly enjoy sooner rather later .",Riserva,88,36.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Lornano 2011 Riserva  (Chianti Classico),Sangiovese,Lornano,8
112558,112558,Italy,"aromas coconut , chocolate , plum vanilla . extracted palate offers dried black cherry , raspberry jam , toast , mocha roasted coffee bean alongside drying tannins .",Gran Selezione,88,,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Monte Maggio 2010 Gran Selezione  (Chianti Classico),Red Blend,Monte Maggio,8
112984,112984,Italy,"subdued aromas menthol , dried herb spiced plum . palate rather evolved , offering dried cherry , coffee , clove hint black tea framed close-grained tannins grip finish . drink sooner rather later capture remains .",Riserva,86,48.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Stomennano 2009 Riserva  (Chianti Classico),Red Blend,Stomennano,8
112989,112989,Italy,"french oak , toast , espresso menthol aromas lift glass . lean , taut palate offers dried black cherry oak-driven spice alongside raspy tannins leave astringent finish . richness starting dry drink sooner rather later .",,86,24.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Lornano 2012  Chianti Classico,Sangiovese,Lornano,8
113312,113312,Italy,"subdued aromas toast red berry lead way easygoing red . simple , rather diluted palate offers sour cherry hint spice alongside soft , fleeting tannins fresh acidity .",,85,18.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello di Selvole 2014  Chianti Classico,Red Blend,Castello di Selvole,8
113314,113314,Italy,"aromas suggesting red berry , blue flower , menthol whiff oak . angular palate , raspy tannins brisk acidity underscore raw cherry orange peel .",Riserva,85,26.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castellani 2010 Riserva  (Chianti Classico),Red Blend,Castellani,8
114006,114006,Italy,"toasty expression amarone delivers espresso , subtle oak , plum cake smoky aromas . palate , notes tobacco leaf grilled herbs accent primary raisin prune flavors alongside tightly packed tannins need years unwind . drink 2017 .",Costasera Riserva,92,77.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Masi 2009 Costasera Riserva  (Amarone della Valpolicella Classico),Red Blend,Masi,8
114696,114696,Italy,"aromas charred soil , dark spice whiff barnyard lead nose . palate offers fleshy black cherry , baked plum , mocha confectionary note alongside dusty tannins . 's bit rustic shy fresh acidity , drink soon .",Vigna Vecchia Riserva,88,30.0,Tuscany,Chianti Rufina,,Kerin O’Keefe,@kerinokeefe,Podere il Pozzo 2011 Vigna Vecchia Riserva  (Chianti Rufina),Red Blend,Podere il Pozzo,8
114699,114699,Italy,"aromas toasted oak , fennel , roasted coffee bean whiff sage . extracted palate offers ripe black plum , dark chocolate , espresso grilled herb alongside tightly packed tannins . drink sooner rather later capture remaining .",,88,20.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Renieri 2012  Chianti Classico,Sangiovese,Renieri,8
114717,114717,Italy,"100 % sangiovese aromas scorched earth , stewed prune clove . forward palate offers ripe black cherry , ground black pepper , anise tobacco alongside assertive fine-grained tannins . reflecting heat vintage , evolving quickly drink sooner rather later .",Riserva,88,34.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Il Molino di Grace 2009 Riserva  (Chianti Classico),Sangiovese,Il Molino di Grace,8
114778,114778,Italy,"simple offers subdued charred earth dark-skinned berry aromas . palate , unusual medicinal note green hint sage accent faint sour cherry . tannins astringent yet fleeting .",Tomaiolo Riserva,85,15.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castellani 2011 Tomaiolo Riserva  (Chianti Classico),Sangiovese,Castellani,8
116264,116264,Italy,"aromas toasted oak , coffee butterscotch . ripe , evolved palate doles dried black cherry , vanilla , espresso chocolate alongside abrasive tannins leave mouth feeling rough .",Riserva,85,20.0,Tuscany,Chianti,,Kerin O’Keefe,@kerinokeefe,Guidi 1929 2010 Riserva  (Chianti),Sangiovese,Guidi 1929,8
118504,118504,Italy,"blackberry , plum , chocolate tobacco aromas lead nose structured . palate offers roasted coffee bean , licorice , raisin black pepper alongside tightly packed tannins need time unwind leave astringent , drying finish . 'll also detect heat alcohol finish .",Cinque Stelle,88,75.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Castellani Michele & Figli 2010 Cinque Stelle  (Amarone della Valpolicella Classico),Red Blend,Castellani Michele & Figli,8
119193,119193,Italy,"informal red aromas leafy underbrush , wet soil dark plum . simple palate offers tart cherry , black raspberry earthy note game alongside brisk acidity . angular fleeting tannins give abrupt finish . drink .",,84,13.0,Tuscany,Chianti Colli Fiorentini,,Kerin O’Keefe,@kerinokeefe,Lanciola 2012  Chianti Colli Fiorentini,Red Blend,Lanciola,8
119195,119195,Italy,"90 % sangiovese 10 % cabernet sauvignon , funky aromas leafy underbrush , scorched earth , toasted oak whiff barnyard . rustic palate displays game , leather , dried black cherry bitter prune alongside astringent tannins .",Briccole Riserva,84,16.0,Tuscany,Chianti Colli Fiorentini,,Kerin O’Keefe,@kerinokeefe,Villa Corliano 2011 Briccole Riserva  (Chianti Colli Fiorentini),Red Blend,Villa Corliano,8
119196,119196,Italy,"90 % sangiovese 10 % canaiolo , earthy aromas wet soil , underbrush whiff barnyard . simple palate offers overripe black cherry funky note game alongside soft tannins .",Briccole,84,11.0,Tuscany,Chianti Colli Fiorentini,,Kerin O’Keefe,@kerinokeefe,Villa Corliano 2013 Briccole  (Chianti Colli Fiorentini),Red Blend,Villa Corliano,8
119374,119374,Italy,"aromas suggesting leafy underbrush , menthol dark spice . robust one-dimensional palate offers dried fig , raisin , clove green note powdered sage . raspy tannins heat evident alcohol dominate astringent finish .",Vigneti di Jago,86,55.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Domìni Veneti 2010 Vigneti di Jago  (Amarone della Valpolicella Classico),Red Blend,Domìni Veneti,8
119382,119382,Italy,"aromas spirits , underbrush , menthol dried tobacco leaf . assertive palate displays dried sour cherry , raisin licorice alongside astringent tannins . lacks richness scorching alcohol dominates finish .",,86,55.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Villa Spinosa 2012  Amarone della Valpolicella,Red Blend,Villa Spinosa,8
119758,119758,Italy,"full-bodied red aromas sun-baked soil , iris , baking spice plum . warm palate offers black berry , dried black cherry , espresso tobacco alongside raspy tannins leave drying finish .",Cellole Gran Selezione,87,30.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,San Fabiano Calcinaia 2011 Cellole Gran Selezione  (Chianti Classico),Red Blend,San Fabiano Calcinaia,8
119759,119759,Italy,"full-bodied red aromas ripe plum , vanilla , coconut whiff exotic spice . palate delivers oak extract , anise , dried blackberry oak-driven spice alongside rather raspy tannins leave astringent finish .",Riserva,87,42.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Setriolo 2010 Riserva  (Chianti Classico),Red Blend,Setriolo,8
119777,119777,Italy,"aromas violet , ripe plum whiff espresso lead nose straightforward red . easygoing palate offers dried cherry , crushed raspberry hint ground pepper alongside fresh acidity dusty , rather fleeting tannins .",Castelgreve,87,15.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castelli del Grevepesa 2012 Castelgreve  (Chianti Classico),Sangiovese,Castelli del Grevepesa,8
119778,119778,Italy,"dried cherry , dark berry , tobacco grilled herb sensations come together fresh , straightforward red . smooth rather fleeting tannins support bright , juicy flavors . drink 2016 .",Meleto,87,22.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello di Meleto 2012 Meleto  (Chianti Classico),Red Blend,Castello di Meleto,8
119779,119779,Italy,"subdued aromas underbrush , toast , truffle ripe black-skinned emerge glass . forward palate offers raisin , dried black cherry , espresso oak-driven spice alongside dusty tannins leave drying , astringent finish . drink sooner rather later remaining dries .",Riserva,87,25.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello di Querceto 2011 Riserva  (Chianti Classico),Red Blend,Castello di Querceto,8
