,Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,predicted
55360,55360,Spain,"wines mass appeal others idiosyncratic one five people might like . falls latter category ; 's barrel-fermented viura sherry , dry wood , butterscotch corn cake aromas . mouth creamy resiny , integrated acidity keeps afloat . flavors spiced pear , vanilla , cinnamon toffee suggest amontillado sherry something elusive yet refined . drink rich seafood dish like lobster baked turbot .",Capellanía,91,28.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Marqués de Murrieta 2008 Capellanía Viura (Rioja),Viura,Marqués de Murrieta,0
55547,55547,Italy,"youthful bright , shows lean , bright side famiglia zingarelli line . really taste sangiovese characteristics thanks lively tones wild berry , raspberry , blue flower , wild mushroom subtle spice . zesty acidity makes perfect cheesy pasta lasagna .",Famiglia Zingarelli,88,17.0,Tuscany,Chianti Classico,,,,Rocca delle Macìe 2009 Famiglia Zingarelli  (Chianti Classico),Sangiovese,Rocca delle Macìe,0
55556,55556,US,"tannic five bordeaux grapes , earthy mix cherry , herb berry flavors . 's elevated pretty floral aromatics well , hint anise finish .",Old Vine,88,32.0,Oregon,Applegate Valley,Southern Oregon,Paul Gregutt,@paulgwine ,Troon 2009 Old Vine Meritage (Applegate Valley),Meritage,Troon,0
55916,55916,US,"sangiovese classic bordeaux grape varieties , lusciously ripe ultimately simple . jam , currant , vanilla toast flavors , 's nice drinking .",Super Tuscan,87,45.0,California,Chalk Hill,Sonoma,,,Windsor Oaks 2009 Super Tuscan Red (Chalk Hill),Red Blend,Windsor Oaks,0
56167,56167,France,"bell peppers green herbs well dark tannins main characters dry , bitter .",,82,17.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château des Tourtes 2010  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château des Tourtes,0
56171,56171,France,"diffuse without focus . tannins way apart , final flavor dry tough .",,82,12.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château la Petite Roque 2010  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château la Petite Roque,0
56174,56174,Spain,"pasty , chemical aromas little draw . palate everyday rioja scratchy , flavors tart rubbery , pasty overtones fail elevate .",Banda Azul Crianza Red,81,10.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Federico Paternina 2007 Banda Azul Crianza Red  (Rioja),Tempranillo Blend,Federico Paternina,0
56179,56179,Spain,"viura smells waxy oxidized 2011. palate feels chunky awkward , flavor profile deals maderized pear apple .",Conde de Valdemar,81,10.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Valdemar 2011 Conde de Valdemar Viura (Rioja),Viura,Bodegas Valdemar,0
56180,56180,France,"aromas flavors rhubarb red pepper dominate , resulting sharp unbalanced .",,81,12.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Dubraud 2010  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château Dubraud,0
56356,56356,Italy,"vibrant bright wild berry white cherry , expression sangiovese ( small percentages canaiolo , colorino malvasia nera ) shows trademark acidity expect region .",,86,,Tuscany,Chianti Colli Senesi,,,,Le Tre Stelle 2008  Chianti Colli Senesi,Sangiovese,Le Tre Stelle,0
56362,56362,Italy,"fresh food-friendly chianti rufina lively berry nuances , forest floor white almond . crisp zesty overall .",,86,15.0,Tuscany,Chianti Rufina,,,,I Veroni 2008  Chianti Rufina,Sangiovese,I Veroni,0
56366,56366,Italy,"easy chianti superiore bright red , wild berry small determined touches spice , clove cinnamon .",,86,,Tuscany,Chianti Superiore,,,,Fattoria Fibbiano 2007  Chianti Superiore,Sangiovese,Fattoria Fibbiano,0
56371,56371,Italy,"thin , sharp chianti superiore thorny acidity zesty aromas white cherry cassis . 'll want match creamy food risotto grated parmigiano cheese .",,86,16.0,Tuscany,Chianti Superiore,,,,Poggio al Casone 2007  Chianti Superiore,Sangiovese,Poggio al Casone,0
56394,56394,Italy,"a-mano brand associated consistent value wines southern italy branched include value northern italian whites . luminous soave offers fresh aromas apple , citrus yellow rose .",,86,12.0,Veneto,Soave,,,,A-Mano 2007  Soave,Garganega,A-Mano,0
56418,56418,Spain,"lightly astringent cherry berry aromas intriguing complex . eases across palate weight ripeness prior baked berry , cassis prune flavors . earthiness becomes dominant characteristic longer sits . drink 2021 .",Reserva Estate Bottled,91,35.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Rioja Vega 2012 Reserva Estate Bottled  (Rioja),Tempranillo Blend,Rioja Vega,0
56508,56508,France,"light color continues light palate , hints strawberry fruits . soft , finishing fresh acidity , lightweight drunk .",,83,,Burgundy,Bourgogne,,Roger Voss,@vossroger,Domaine Chêne 2011  Bourgogne,Pinot Noir,Domaine Chêne,0
56511,56511,France,"tannic hard around edges , woody character . black currant spoiled rest flavors .",,82,,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Darzac 2012  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Darzac,0
56545,56545,Spain,"powerpacked stuff , ifs , ands buts . 's also tannic heavyweight clamp-down palate feels bit like chewing bolts . starting aromas raisin , char black olive brooding mulchy , main act dark , coffee cassis . better flavors feel ; however , time could tame beast .",Finca La Planeta,87,55.0,Catalonia,Priorat,,Michael Schachner,@wineschach,Celler Pasanau 2004 Finca La Planeta Red (Priorat),Cabernet Blend,Celler Pasanau,0
56755,56755,France,"parcel vines saint-julien property château lagrange , fine , classically balanced white bordeaux , herbaceous character tamed light touch wood , edge earthiness seems characteristic whites médoc . ends vivid acidity green fruits .",Les Arums de Lagrange,90,,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Lagrange 2007 Les Arums de Lagrange  (Bordeaux Blanc),Bordeaux-style White Blend,Château Lagrange,0
56867,56867,Spain,"yeasty aromas simple low acidity . flavors almond skins lightly salted stone fruits finish mellow , without much snap .",,86,13.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Beronia 2016 Viura (Rioja),Viura,Beronia,0
56920,56920,Italy,"montesei shows authentic soave classico aromas pear , stone dusty mineral back . aged stainless steel order maintain aromatic freshness , feels smooth richer 'd expect palate .",Montesei,87,15.0,Veneto,Soave Classico,,,,Le Battistelle 2011 Montesei  (Soave Classico),Garganega,Le Battistelle,0
56932,56932,Italy,"straightforward bright , perfect italian white pair raw seafood , sushi seafood salad . crisp citrus , stone , pear honey aromas delivers easy attractive manner . informal enhance many favorite summer foods .",Rocca Sveva,87,16.0,Veneto,Soave Classico,,,,Cantina di Soave 2011 Rocca Sveva  (Soave Classico),Garganega,Cantina di Soave,0
57068,57068,Spain,"oxidized , woody white displays sherry aromas flor peanut buttter , little . crisp acidity corrals palate , barrel-driven flavors front center , , hard find . overall , stylistically iconoclastic , execution good . drink 2022 .",Aurum Crianza,89,40.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Honoratus 2008 Aurum Crianza White (Rioja),White Blend,Honoratus,0
57396,57396,Spain,"strident apple lime aromas pure pretty . n't complex complicated white , rather friendly easy like . flavors peach , apple apricot finish minerally clean . textbook quaffing .",,88,13.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Beronia 2012 Viura (Rioja),Viura,Beronia,0
57401,57401,Italy,"amarone somewhat rustic aromas recall animal meat juices . 'll also detect whiffs burned rubber . palate better , showing ripe smooth tannins . delicious immediate , also reflects heat vintage shy fresh acidity .",,88,33.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Monte Zovo 2009  Amarone della Valpolicella,Red Blend,Monte Zovo,0
57523,57523,Spain,"aromas stone fruits citrus dusty nice ; mouthfeel , fresh shows texture body . watermelon , nectarine citrus flavors finish slightly bitter within reason .",Vetiver Tempranillo,88,13.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Ontañón 2013 Vetiver Tempranillo Rosado (Rioja),Rosado,Bodegas Ontañón,0
57530,57530,Spain,"despite nine years old , comes across young jammy , foxy aromas wild berries animal fur . palate blocky , heavily extracted fully ripe feel . flavors prune blackberry finish hard tannins . drink hold .",200 Monges Selección Especial Reserva,88,120.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Vínícola Real 2005 200 Monges Selección Especial Reserva  (Rioja),Tempranillo Blend,Bodegas Vínícola Real,0
57773,57773,US,"easy , gentle , soft velvety texture , offering jammy flavors blackberries , cherries , raspberries oak . earns extra points dryness richly tannic structure .",,88,16.0,California,Sonoma County,Sonoma,,,Lyeth 2010 Meritage (Sonoma County),Meritage,Lyeth,0
57936,57936,Italy,"le origini delivers generous aromas ripe blackberry jam followed spice , leather touch black road tar . closes long , sweet dense would pair spicy lamb stew curried meat specialties .",Le Origini,90,64.0,Veneto,Amarone della Valpolicella Classico,,,,Bolla 2007 Le Origini  (Amarone della Valpolicella Classico),"Corvina, Rondinella, Molinara",Bolla,0
57980,57980,US,"temecula vintner phil baily one warmer region 's strongest proponents upholding complexity ripeness . bottling offers red currant , cedar , leather minty chocolate nose , palate conveys lots herbal influence , peppercorn , licorice dill minty black raspberry eucalyptus oil . elements need time integrate . drink 2019–2023 .",Estate Bottled,90,65.0,California,Temecula Valley,South Coast,Matt Kettmann,@mattkettmann,Baily 2012 Estate Bottled Meritage (Temecula Valley),Meritage,Baily,0
58060,58060,Italy,"80 % malvasia-trebbiano 20 % sangiovese , amber-colored nectar reveals aromas dried stone , hazelnut whiff clove . rich balanced palate delivers mature apricot , toasted hazelnut citrus zest brightened enough fresh acidity . pair classic tuscan almond cookies . warehouse , polaner selections .",,91,52.0,Tuscany,Vin Santo del Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Felsina 2004  Vin Santo del Chianti Classico,White Blend,Felsina,0
58092,58092,US,"lots juicy blackberry , cherry , currant , dark chocolate cedar flavors merlot-based bordeaux-style . 's bone dry refreshingly crisp acidity , shows firm , hard tannins . n't depth age , drink soon rich food , like beef stew .",Lot 325,89,16.0,California,Atlas Peak,Napa,,,Cameron Hughes 2010 Lot 325 Meritage (Atlas Peak),Meritage,Cameron Hughes,0
58197,58197,US,"heady proportions cabernet sauvignon lend brambly , peppery edge classic bordeaux-style . rich , ruddy black currant flavors luscious juicy , lifted streak cranberry acidity fine , feathery tannins .",,88,35.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Chateau Lafayette Reneau 2013 Meritage (Finger Lakes),Meritage,Chateau Lafayette Reneau,0
58266,58266,Italy,"'s easy-drinking soave classico fresh , citrus dusty touch mineral back . crisp bright , would pair light summer meals .",,86,15.0,Veneto,Soave Classico,,,,Coffele 2011  Soave Classico,Garganega,Coffele,0
58337,58337,US,"blackberry liqueur char flavors bolstered mouth-coating tannins plush acids . stout , craves paired platter grilled meats .",Rsv.,87,45.0,Virginia,Virginia,,,,Jefferson Vineyards NV Rsv. Meritage (Virginia),Meritage,Jefferson Vineyards,0
58456,58456,Spain,"richly oaked aromas burnt wood , caramel sawmill compete jammy blackberry cassis notes . rugged , drawing palate fiercely tannic dry . blackberry , burnt oak coffee flavors dry quickly finish , leaving simmering toasty mint . drink 2025 .",El Puntido,91,61.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Viñedos de Paganos 2012 El Puntido  (Rioja),Tempranillo,Viñedos de Paganos,0
58640,58640,Spain,"although garnacha blanca shows rustic , cidery aromas , displays balanced , layered , round palate vital acidity . salty , savory peach apple flavors true white garnacha , long , salty finish full energy .",,89,27.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Fernández Gómez 2012 Garnacha Blanca (Rioja),Garnacha Blanca,Fernández Gómez,0
58739,58739,US,"juicy tobacco , clove black currant accent plush layers integrated oak rounded , persistent tannin bordeaux-style . full bodied quite ripe , 's nice showcase napa valley .",No. 254,91,65.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Louis M. Martini 2013 No. 254 Meritage (Napa Valley),Meritage,Louis M. Martini,0
59084,59084,Italy,"beautifully packaged , 1920s-style label , whopping heat huge chocolate-fudge cherry syrup flavors . would impossible exaggerate big bold .",Torre d'Orti Pastoria,87,17.0,Veneto,Amarone della Valpolicella,,,,Cavalchina 2008 Torre d'Orti Pastoria  (Amarone della Valpolicella),"Corvina, Rondinella, Molinara",Cavalchina,0
59088,59088,Spain,"smells bit charred first , turns syrupy richly oaked . feels fresh hard , spiky acidity pushes citrusy , vanilla-accented red-fruit . finishes crisp little tart , cherry , plum herb flavors .",Reserva,87,20.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Ramón Bilbao 2006 Reserva  (Rioja),Tempranillo Blend,Ramón Bilbao,0
59101,59101,Italy,"querciavalle produces fine vin santo shows passion dedication required 's difficult produce . aged small oak barrels , offering aromas honey , candied , resin toasted almond .",,92,47.0,Tuscany,Vin Santo del Chianti Classico,,,,Querciavalle 1999  Vin Santo del Chianti Classico,White Blend,Querciavalle,0
59145,59145,Spain,"dry herb spice aromas precede solid , drawn-down palate , lively acidity flavors medium-dark berry , toast herb . modest intensity , composed .",,85,11.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Zinio 2008  Rioja,Tempranillo-Garnacha,Zinio,0
59162,59162,US,"little bitter raw , irregular tannins green edge mint cherries blackberries . drink country-style simple fare .",Coastal Series,84,15.0,California,California,California Other,,,Arrow Creek 2007 Coastal Series Meritage (California),Meritage,Arrow Creek,0
59249,59249,Spain,"light-colored rosado smells dusty 's . frankly , 's nothing happening nose . mouth , wet basic , dry , briny , citrus flavors finish snappy low flavor .",Viña Real,86,17.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,CVNE 2015 Viña Real Rosado (Rioja),Rosado,CVNE,0
59429,59429,Spain,"simple , clean little bit charming . standard , boilerplate rioja , shows raspberry , raisin prune palate also enough acidity balance prevent coming across heavy . drink-me-now sort .",Arderius Crianza,85,16.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Leza García 2004 Arderius Crianza  (Rioja),Tempranillo,Bodegas Leza García,0
59445,59445,France,"lean , fresh style bordeaux , red fruits balancing dry tannins top layer acidity . almost austere , 's rescued freshness underlying structure .",,85,12.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Trocard 2005  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Trocard,0
59570,59570,Spain,"sort scratchy generic nose , reasonably fresh red aromas . mouthfeel angular clipped piercing acidity , flavors nice regular black cherry plum . fairly juicy fresh whole .",Crianza,87,14.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,El Circulo 2007 Crianza  (Rioja),Tempranillo,El Circulo,0
59586,59586,Italy,"85 % sangiovese 15 % red grapes , pretty bright fragrance red berries hint violet . straightforward palate offers sour cherry hints cinnamon spice . simple well , 's thoroughly enjoyable work well everyday fare , pizza barbecued meats .",,86,13.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Banfi 2012  Chianti Classico,Red Blend,Banfi,0
59635,59635,Spain,"oaky whites thing , barrel-aged viura good choice . waxy , floral aromas gardenia , lilly , cured ham resiny oak play white-fruit scents . palate blowsy resiny , woody flavors spice white pepper accent core flavors peach baked apple .",Vetiver Vendimia,88,14.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Ontañón 2012 Vetiver Vendimia Viura (Rioja),Viura,Bodegas Ontañón,0
59808,59808,Spain,"potent raring go , lots young oak intense causes change glass blink eye . tell early point development saturated , healthy , balanced clean . 's vibrancy full tannins , lip-smacking acidity . already good one ponder , even better 2009–2011 . 750 cases .",Vendimia Seleccionada,93,48.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Amador Garcia 2004 Vendimia Seleccionada  (Rioja),Tempranillo,Amador Garcia,0
59937,59937,Spain,"good , clean pleasant . nose pure apple pear aromas along hint vanilla powdered sugar . 's fresh mouth , lively apple , white peach green banana flavors . closes well stays zesty true start finish .",,88,10.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,El Coto 2009 Viura (Rioja),Viura,El Coto,0
60214,60214,Italy,"heart chianti classico region , estate responsible elegant traditional expressions fabled . bright cherry flavor framed oak-driven tones vanilla spice mocha .",Riserva,91,27.0,Tuscany,Chianti Classico,,,,Volpaia 2009 Riserva  (Chianti Classico),Sangiovese,Volpaia,0
60259,60259,Spain,"dusty orange nectarine aromas target . basic citrusy feel , mild orange stone-fruit flavors fade quickly . fresh finish n't flavorful hangs around nicely due healthy core acidity .",,87,12.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Viña Otano 2015 Rosé (Rioja),Rosé,Viña Otano,0
60431,60431,France,"young sauvignon blanc , surprisingly rich . concentrated character supports yellow fruits light vanilla flavor . drink 2018 .",Cuvée Dorianne,86,13.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Queyssard 2013 Cuvée Dorianne  (Bordeaux Blanc),Sauvignon Blanc,Château Queyssard,0
60572,60572,Spain,"dark sultry nose , aromas burnt toast raisin hint ripeness serious oak aging . juicy yet also little creamy , raspberry plum flavors broad flow nicely across palate onto wide , chewy finish .",Reserva,88,25.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Ramón Bilbao 2004 Reserva  (Rioja),Tempranillo,Ramón Bilbao,0
60737,60737,Spain,"modest floral mustard aromas makes quiet bouquet . chalky acidic feel , malvasia-viura tastes tart peach , lemon mustard . stony feeling , borderline sour finish angular grabby .",Antea Limited Edition,84,12.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Marqués de Cáceres 2013 Antea Limited Edition Malvasia-Viura (Rioja),Malvasia-Viura,Marqués de Cáceres,0
60886,60886,Spain,"aromas pencil shavings , marzipan jammy berry sweet slightly candied . flavors bing cherry , raisin , licorice citrus peel forward tight , finish long flavorful , acidic tang . lively despite mild raisiny quality . drink 2013 .",Roureda Llicorella Gran Selecció Vitis 60,89,30.0,Catalonia,Priorat,,Michael Schachner,@wineschach,Cellers Unió 2006 Roureda Llicorella Gran Selecció Vitis 60 Red (Priorat),Red Blend,Cellers Unió,0
61354,61354,Italy,"unusual recalls floral air freshener , roasted coffee bean medicinal note . palate diluted jumbled flavors red apple skin , small berries toasted walnuts . green , bitter finish .",Riserva,83,7.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Galadino 2010 Riserva  (Chianti Classico),Red Blend,Galadino,0
61447,61447,Italy,"la froscà rich luminous soave classico delivers vibrant tones stone , lemon blossom dried sage . expression shows pure pristine aromatic quality .",La Froscà,90,27.0,Veneto,Soave Classico,,,,Gini 2009 La Froscà  (Soave Classico),Garganega,Gini,0
61566,61566,France,"tropical new wood flavors thread opulent , seductive chardonnay . surface glamor , flavors ripe mango , peach toast . surface , flavors simple , softly textured .",,85,27.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,Maison Jessiaume 2010  Bourgogne,Chardonnay,Maison Jessiaume,0
61737,61737,Italy,aromas resin whiff dried flower follow lean palate along hints citrus dried stone . 's cut short extremely bitter sensations recall walnut skin .,Monopolio,85,10.0,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,Cantina di Gambellara 2015 Monopolio  (Soave Classico),Garganega,Cantina di Gambellara,0
61798,61798,Spain,"aromatic opening compost vinegar might suggest casting aside . flavors strawberry chocolate , along admitted weedy note , amount something decent . finishing notes brown sugar berry syrup chocolaty ensure finishes better begins .",Colección Vivanco Dulce de Invierno Late Harvest,85,50.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Vivanco 2011 Colección Vivanco Dulce de Invierno Late Harvest Red (Rioja),Red Blend,Vivanco,0
61805,61805,Argentina,gritty aromas suggest burnt popcorn match stick . round oily style torrontés briny tropical flavors . salty note persimmon carries o.k . finish .,Premium Series,85,16.0,Other,La Rioja,,Michael Schachner,@wineschach,Solo Contigo 2016 Premium Series Torrontés (La Rioja),Torrontés,Solo Contigo,0
61832,61832,Italy,"cherry , plum , spice pungent touch dried apple skin gives bouquet bright , immediate feel . mouth , fine amarone delivers tight tannins fresh intensity .",,89,59.0,Veneto,Amarone della Valpolicella Classico,,,,Villa Spinosa 2004  Amarone della Valpolicella Classico,"Corvina, Rondinella, Molinara",Villa Spinosa,0
61880,61880,US,"soft luxurious , merlot cabernet , offers rich , complex flavors blackberries , cherries , currants , dark chocolate , herbs , spices cedar .",Lot 337,90,18.0,California,Rutherford,Napa,,,Cameron Hughes 2010 Lot 337 Meritage (Rutherford),Meritage,Cameron Hughes,0
61932,61932,Italy,"light , simple pineapple flavors . hints green tea enliven nose , finish clean citrusy .",,82,9.0,Veneto,Soave,,Joe Czerwinski,@JoeCz,Bolla 2001  Soave,White Blend,Bolla,0
61976,61976,US,"bordeaux juicy inviting , notes tropical nuts caramel base plum . palate crisp berryish , winding short vanilla finish . drink .",,83,29.0,Virginia,Virginia,,,,Rappahannock Cellars 2006 Meritage (Virginia),Meritage,Rappahannock Cellars,0
62040,62040,France,"rich , wood-aged shows ripe blackberry juice flavors balance firm tannins . good depth , structure weight , ripe good value bordeaux .",Vieilles VIgnes,86,,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Saintongey 2010 Vieilles VIgnes  (Bordeaux),Bordeaux-style Red Blend,Château Saintongey,0
62229,62229,Spain,"musky aromas white flowers mustard come lean , lemony , restricted palate . melon , lychee lime flavors tropical slightly oily , mustardy notes coming back finish .",Vetiver Vendimia,87,15.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Ontañón 2013 Vetiver Vendimia Viura (Rioja),Viura,Bodegas Ontañón,0
62289,62289,Italy,"bold , full-bodied polished , aromas recall violets , ripe plums , red berries cake spices . smooth , savory palate delivers juicy morello cherries , black raspberries , cinnamon , mocha , white pepper hint mint . generous , velvety tannins provide framework add finesse .",,93,54.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,San Rustico 2010  Amarone della Valpolicella Classico,Red Blend,San Rustico,0
62412,62412,Italy,"gherardino offers tight nuances forest berry , white cherry cranberry , wrapped within generous tones almond , wet earth blue flower . 's easy-drinking sangiovese , bright acids finish .",Gherardino,88,20.0,Tuscany,Chianti Classico,,,,Villa Vignamaggio 2010 Gherardino  (Chianti Classico),Sangiovese,Villa Vignamaggio,0
62488,62488,Spain,"grassy pungent front , citrus , nectarine apple aromas . feels crisp tangy , chalky grip flavors citrus green apple . snappy long finish , sauvignon blanc-styled viura .",,86,11.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,El Coto 2011 Viura (Rioja),Viura,El Coto,0
62503,62503,US,"flamboyant wo n't let fans expensive , good vintage north coast cabs . , starting almost aggressive new oak . 're looking flavor , 'll find extracted blackberry cassis . tannins considerable . fault , 's softness . drink within next years .",Symmetry,91,55.0,California,Alexander Valley,Sonoma,,,Rodney Strong 1997 Symmetry Meritage (Alexander Valley),Meritage,Rodney Strong,0
62555,62555,Spain,"alberdi la rioja alta slight throwback . nose twinge tomato leaf , wet clay , tobacco raisin , also maturity floral notes akin good burgundy . meanwhile , palate pitches tomato leaf , cranberry , tobacco dried plum flavors . little bit light reedy modern standards , alluring well . drink . europvin , christopher cannan selection , imported multiple importers , including michael skurnik wines .",Viña Alberdi Selección Especial,88,27.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,La Rioja Alta 2001 Viña Alberdi Selección Especial  (Rioja),Tempranillo Blend,La Rioja Alta,0
62766,62766,Spain,"raw oak , herb floral aromas complex light side fence . feels tight , tannic edgy , resiny oak gives lactic flavor accompany core red plum currant . stays tight , punchy drying finish . drink 2021 .",Viña Berceo Crianza,91,25.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Berceo 2010 Viña Berceo Crianza  (Rioja),Tempranillo Blend,Bodegas Berceo,0
62841,62841,US,"aromas oak , mint , herbs , hint blackcurrant . drinks fairly tannic moment , sharp acids . berry buried deep , offering plush , hedonistic experience . finish dry tannic .",Marinus Estate Grown & Estate Bottled,85,50.0,California,Carmel Valley,Central Coast,,,Bernardus 1999 Marinus Estate Grown & Estate Bottled Meritage (Carmel Valley),Meritage,Bernardus,0
62875,62875,Italy,"suavia 's base soave classico initial hint sulphur finds purity form peach , honey herbal aromas . fact , shows nice characteristics close .",,86,17.0,Veneto,Soave Classico,,,,Suavia 2010  Soave Classico,Garganega,Suavia,0
62877,62877,Italy,"local italian word “ work soil , ” runcaris represents easy , fresh expression soave classico lingering aromas citrus , yellow rose , honey , jasmine dried herbs .",Runcaris,86,15.0,Veneto,Soave Classico,,,,Fattori 2010 Runcaris  (Soave Classico),Garganega,Fattori,0
62946,62946,Italy,"thick creamy expression garganega grape ( main component soave whites ) delivers melon , peach , tangerine skin white almond . soft round close . pair white meat shellfish .",Vigna della Corte,88,13.0,Veneto,Soave,,,,Corte Adami 2010 Vigna della Corte  (Soave),Garganega,Corte Adami,0
63032,63032,Spain,"rioja earthy , almost food-like aromas ground beef , rubber leather , oak takes march bacony scent plenty char . plump chunky feel , earthy , rubbery , savory flavors charred black fruits cured meats . becomes oaky drawing finish .",,86,22.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Valsacro 2010  Rioja,Tempranillo,Valsacro,0
63283,63283,Italy,"dried garganega grapes , delicate aromas suggesting dried white flowers , ripe fig whiff cake spice . rounded palate offers mature apricot , acacia honey light touch cinnamon .",La Perlara,88,31.0,Veneto,Recioto di Soave,,Kerin O’Keefe,@kerinokeefe,Ca' Rugate 2014 La Perlara  (Recioto di Soave),Garganega,Ca' Rugate,0
63582,63582,Spain,"toasty heavily oaked smells burnt acrid . mouth pinched , tannic tough . flavors plum , raspberry vanilla finish scratchy abrasive drum-like tightness . drink .",Reserva,86,33.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Ostatu 2008 Reserva  (Rioja),Tempranillo,Ostatu,0
63672,63672,Italy,"attractive table thanks vintage-automobile label artwork , bright chianti classico shows ripe aromas cherry liqueur plum cake backed soft , savory exotic spice . 's crisp velvety smooth close .",Belvedere Riserva,89,28.0,Tuscany,Chianti Classico,,,,Querceto di Castellina 2007 Belvedere Riserva  (Chianti Classico),Sangiovese,Querceto di Castellina,0
63673,63673,Italy,"delightful chianti classico shows sangiovese charisma bright aromas , cherry , white almond pressed violets . 's smooth silky , touch sourness close .",L'Aura,89,20.0,Tuscany,Chianti Classico,,,,Querceto di Castellina 2008 L'Aura  (Chianti Classico),Sangiovese,Querceto di Castellina,0
63711,63711,Spain,"aromas raspberry jam bit stretched unusual rioja . mouth , fresh fruity , bit light substance . savory red-fruit flavors end comfortably , good texture .",Crianza,88,27.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Consejo de la Alta 2011 Crianza  (Rioja),Tempranillo Blend,Consejo de la Alta,0
63746,63746,France,"'s bright purple tastes fermentation stopped . jammy red berries laced tannins , acidity freshens , spoilt slight oxidative edge .",Cuvée Nature,84,15.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château de Lagarde 2012 Cuvée Nature  (Bordeaux),Merlot,Château de Lagarde,0
63836,63836,Italy,"organically cultivated sangiovese , full-bodied dessert boasts aromas maple syrup , apricot , candied ginger dried clove . palate doles candied nectarine , maple syrup , white almond glazed brown sugar .",Occhio di Pernice,92,65.0,Tuscany,Vin Santo del Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Badia a Coltibuono 2004 Occhio di Pernice  (Vin Santo del Chianti Classico),Sangiovese,Badia a Coltibuono,0
63853,63853,France,"88–90 . barrel sample . herbaceous 's crisp citrusy . pear spice flavors add warmer element , aftertaste mineral texture .",Aile d'Argent Barrel Sample,89,,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Mouton Rothschild 2012 Aile d'Argent Barrel Sample  (Bordeaux Blanc),Bordeaux-style White Blend,Château Mouton Rothschild,0
